,T0,T1
160,0.011607935477865868,0.9883920645221342
161,0.1005514829222794,0.8994485170777207
162,0.0313067528926233,0.9686932471073768
163,0.22767071623622864,0.7723292837637713
164,0.015658360502305475,0.9843416394976945
165,0.01929891723586158,0.9807010827641384
166,0.07971412308858822,0.9202858769114118
167,0.07299650007071112,0.927003499929289
168,0.07843761396794074,0.9215623860320593
169,0.3732122412991666,0.6267877587008335
170,0.027899018294931407,0.9721009817050685
171,0.036170364609558976,0.963829635390441
172,0.022900342943992735,0.9770996570560073
173,0.5400283999748245,0.45997160002517556
174,0.134007139186978,0.8659928608130221
175,0.1688182669570573,0.8311817330429427
176,0.12678556762369844,0.8732144323763016
177,0.688337730752772,0.31166226924722806
178,0.05938811394161948,0.9406118860583806
179,0.13971945307877134,0.8602805469212288
180,0.05043967724577207,0.949560322754228
181,0.031230753574704607,0.9687692464252954
182,0.07802930372194072,0.9219706962780593
183,0.020292389680217193,0.9797076103197827
184,0.058673571249132916,0.941326428750867
185,0.007262144410296219,0.9927378555897038
186,0.022637826272513515,0.9773621737274865
187,0.4061536817770097,0.5938463182229903
188,0.2814340590352542,0.7185659409647457
189,0.012853604322280167,0.9871463956777199
190,0.035778951398651206,0.9642210486013488
191,0.004902823502170644,0.9950971764978292
192,0.02180726360115397,0.978192736398846
193,0.2134217530138642,0.7865782469861358
194,0.1754305736773541,0.8245694263226458
195,0.1552413529334166,0.8447586470665833
196,0.010597367837272196,0.9894026321627277
197,0.3644420913897777,0.6355579086102222
198,0.0564412636038763,0.9435587363961236
199,0.0048169877120158916,0.9951830122879842
200,0.02132192754352484,0.9786780724564752
201,0.020937161938354605,0.9790628380616454
202,0.08904082262682633,0.9109591773731738
203,0.19010946767978926,0.8098905323202108
204,0.0033786520357923073,0.9966213479642076
205,0.12062921973995899,0.8793707802600411
206,0.03156724449539832,0.9684327555046016
207,0.009721518875070808,0.9902784811249293
208,0.0028605060709848426,0.9971394939290151
209,0.038223103467351034,0.9617768965326489
210,0.25343571769966505,0.7465642823003349
211,0.03984701483193436,0.9601529851680656
212,0.03180783081975203,0.9681921691802481
213,0.014619333048466127,0.9853806669515338
214,0.016022020807983338,0.9839779791920168
215,0.005149546678775127,0.9948504533212249
216,0.15138442016419984,0.8486155798358002
217,0.008759440968996404,0.9912405590310036
218,0.16829435079362243,0.8317056492063776
219,0.026870193802108408,0.9731298061978917
220,0.01637924148267884,0.9836207585173211
221,0.14038481269872774,0.8596151873012723
222,0.2945317805008352,0.7054682194991647
223,0.11309913457914676,0.8869008654208532
224,0.6445537337717131,0.35544626622828696
225,0.030202509973400172,0.9697974900265998
226,0.19973804919757998,0.8002619508024201
227,0.11612257259803577,0.8838774274019643
228,0.038616139161107524,0.9613838608388925
229,0.11473064981556852,0.8852693501844315
230,0.3794315794923727,0.6205684205076273
231,0.0294319044994127,0.9705680955005873
232,0.0152186362955681,0.9847813637044319
233,0.02750059099776282,0.9724994090022372
234,0.009054888563603869,0.9909451114363962
235,0.7535432946744121,0.2464567053255879
236,0.03877143519047852,0.9612285648095215
237,0.24370021852115564,0.7562997814788445
238,0.04231158325380449,0.9576884167461955
239,0.0263511249648804,0.9736488750351197
240,0.0548575621565222,0.9451424378434777
241,0.02667322294697971,0.9733267770530203
242,0.09148276867756457,0.9085172313224353
243,0.00788664930332144,0.9921133506966786
244,0.06768653086086417,0.9323134691391358
245,0.04458604603267262,0.9554139539673273
246,0.029831244316720754,0.9701687556832793
247,0.008828804038949884,0.9911711959610501
248,0.31319862036528295,0.6868013796347171
249,0.00837358578646243,0.9916264142135375
250,0.04948447112979294,0.9505155288702072
251,0.13726570554170955,0.8627342944582904
252,0.2615761001210371,0.738423899878963
253,0.5940645743489756,0.4059354256510244
254,0.1161820837310939,0.8838179162689062
255,0.02445558891161186,0.9755444110883882
256,0.028196889104424767,0.9718031108955753
257,0.058575778569710406,0.9414242214302896
258,0.030007228564875345,0.9699927714351246
259,0.5843828808436133,0.4156171191563867
260,0.28407024703375555,0.7159297529662444
261,0.19038403355276007,0.80961596644724
262,0.054483206761469706,0.9455167932385303
263,0.020965860146435776,0.9790341398535642
264,0.028738296542599902,0.9712617034574001
265,0.02133441187597891,0.978665588124021
266,0.02056603678683688,0.9794339632131631
267,0.7762860227793956,0.22371397722060446
268,0.00648485674751286,0.9935151432524871
269,0.11332902076813109,0.8866709792318689
270,0.0017135095966583818,0.9982864904033416
271,0.07900408825088796,0.920995911749112
272,0.021185070997032367,0.9788149290029676
273,0.09454949722377246,0.9054505027762275
274,0.01319724365446487,0.9868027563455352
275,0.18459283021117587,0.8154071697888241
276,0.08992283641608127,0.9100771635839187
277,0.04687909886419527,0.9531209011358047
278,0.010095234480475503,0.9899047655195246
279,0.3846276556669413,0.6153723443330588
280,0.022456832861992952,0.977543167138007
281,0.045651140585100024,0.9543488594149
282,0.12194651384804213,0.878053486151958
283,0.30477312764299086,0.6952268723570092
284,0.2773485253823346,0.7226514746176653
285,0.2893542700815484,0.7106457299184515
286,0.05396217801008065,0.9460378219899194
287,0.038060904452405106,0.9619390955475948
288,0.015283342007868381,0.9847166579921317
289,0.02733772443052352,0.9726622755694766
290,0.024641892044235995,0.975358107955764
291,0.036150577660777755,0.9638494223392223
292,0.054637834371310555,0.9453621656286895
293,0.0545730885565853,0.9454269114434147
294,0.01890974007117815,0.9810902599288218
295,0.012717631750048426,0.9872823682499515
296,0.10493323710493264,0.8950667628950674
297,0.02305619307356991,0.9769438069264301
298,0.354249133301357,0.6457508666986431
299,0.06273853075071413,0.9372614692492858
300,0.030421045735028466,0.9695789542649716
301,0.1729353610898222,0.8270646389101778
302,0.0065205138975611525,0.9934794861024389
303,0.048464358826589025,0.9515356411734109
304,0.024166511109069554,0.9758334888909305
305,0.24681524939456942,0.7531847506054307
306,0.22655469551807558,0.7734453044819245
307,0.07963311169402468,0.9203668883059754
308,0.018608477673560258,0.9813915223264398
309,0.05164944887045032,0.9483505511295497
310,0.030523531689470394,0.9694764683105297
311,0.019394403793281292,0.9806055962067186
312,0.013058593884561888,0.9869414061154381
313,0.28181819609746855,0.7181818039025315
314,0.05660211475802916,0.9433978852419708
315,0.03299384029174345,0.9670061597082565
316,0.2677110315128936,0.7322889684871063
317,0.21748550842306577,0.7825144915769342
318,0.04159401804712731,0.9584059819528726
319,0.2498746248014004,0.7501253751985996
320,0.01232863769644809,0.9876713623035519
321,0.07035989422350422,0.9296401057764958
322,0.7266746567158138,0.2733253432841862
323,0.17183624865637998,0.82816375134362
324,0.23505664260775433,0.7649433573922456
325,0.02034381587263211,0.9796561841273679
326,0.019204394044509267,0.9807956059554908
327,0.12326853787629166,0.8767314621237083
328,0.010946734603991811,0.9890532653960081
329,0.015862367510985804,0.9841376324890143
330,0.6347253959213466,0.3652746040786534
331,0.01896891282300256,0.9810310871769974
332,0.17258450547476348,0.8274154945252367
333,0.10504349578272765,0.8949565042172722
334,0.0409479069496132,0.9590520930503867
335,0.14222775723830644,0.8577722427616935
336,0.10293413055181826,0.8970658694481817
337,0.021291996992417964,0.978708003007582
338,0.09299085555072244,0.9070091444492775
339,0.02344157314347102,0.9765584268565289
340,0.007369762318794133,0.9926302376812058
341,0.090232217409116,0.9097677825908841
342,0.10332691362998912,0.8966730863700109
343,0.033712861524707996,0.966287138475292
344,0.7288770788142366,0.2711229211857634
345,0.03323008182613659,0.9667699181738634
346,0.06313289518532576,0.9368671048146743
347,0.06640506156349293,0.9335949384365071
348,0.12576020195560259,0.8742397980443973
349,0.02086106569058376,0.9791389343094162
350,0.053124466095064035,0.946875533904936
351,0.012133346820332668,0.9878666531796673
352,0.0591911197109684,0.9408088802890316
353,0.05812509483449166,0.9418749051655083
354,0.8870281227673722,0.11297187723262792
355,0.021460158821964174,0.9785398411780358
356,0.11320769803915523,0.8867923019608449
357,0.04284444084438245,0.9571555591556177
358,0.050085133043854826,0.9499148669561451
359,0.016500216820619105,0.9834997831793809
360,0.039200759545036365,0.9607992404549636
361,0.10825974421243101,0.891740255787569
362,0.7609928813576622,0.23900711864233784
363,0.11008849625971794,0.889911503740282
364,0.06339099495955251,0.9366090050404474
365,0.011583686839376644,0.9884163131606233
366,0.016077525343216305,0.9839224746567838
367,0.1056393672662769,0.894360632733723
368,0.025884572983008447,0.9741154270169915
369,0.045651140585100024,0.9543488594149
370,0.10872421021937738,0.8912757897806227
371,0.533590449596687,0.466409550403313
372,0.1908732467399244,0.8091267532600755
373,0.05342132274133308,0.946578677258667
374,0.8746579286575662,0.1253420713424339
375,0.007871595831876091,0.9921284041681239
376,0.06476230578162362,0.9352376942183763
377,0.014821054767989431,0.9851789452320106
378,0.10293709429124424,0.8970629057087557
379,0.013304620863617821,0.9866953791363823
380,0.09645791159223419,0.9035420884077658
381,0.028501189140760604,0.9714988108592394
382,0.03377768120431465,0.9662223187956854
383,0.07050777753562089,0.9294922224643791
384,0.04234779852550009,0.9576522014744999
385,0.13181163136720647,0.8681883686327935
386,0.25207990561995736,0.7479200943800426
387,0.05302773227782122,0.9469722677221788
388,0.3174750706913871,0.682524929308613
389,0.06665545321745435,0.9333445467825457
390,0.09844899965069388,0.9015510003493061
391,0.06606315855332101,0.933936841446679
392,0.02267628631077167,0.9773237136892283
393,0.051190015466073074,0.9488099845339268
394,0.0259762896050655,0.9740237103949345
395,0.01053597151217436,0.9894640284878257
396,0.06394653283764291,0.9360534671623572
397,0.03722852033259269,0.9627714796674073
398,0.020774984526930013,0.9792250154730701
399,0.17098051803884204,0.8290194819611579
400,0.030370975188137875,0.9696290248118621
401,0.6867089547756752,0.31329104522432494
402,0.07433858943336169,0.9256614105666384
403,0.10870772036780271,0.8912922796321974
404,0.014221099170725976,0.9857789008292741
405,0.02133441187597891,0.978665588124021
406,0.02750455333894725,0.9724954466610527
407,0.005846766617226871,0.9941532333827732
408,0.019494315265118016,0.9805056847348821
409,0.03485609340808389,0.9651439065919162
410,0.05370275841001851,0.9462972415899815
411,0.18075369194015384,0.8192463080598461
412,0.13268327684449294,0.867316723155507
413,0.01900526582014504,0.980994734179855
414,0.014437276781481588,0.9855627232185183
415,0.023344418588404154,0.9766555814115959
416,0.04047534072380199,0.959524659276198
417,0.043843444828759584,0.9561565551712405
418,0.06330606823718322,0.9366939317628169
419,0.032700992922721404,0.9672990070772786
420,0.01652513828690179,0.9834748617130982
421,0.4481701360747908,0.5518298639252093
422,0.21927437660542784,0.7807256233945722
423,0.15803732943848248,0.8419626705615176
424,0.011994625714379765,0.9880053742856202
425,0.03497391954585364,0.9650260804541465
426,0.3164691061157997,0.6835308938842003
427,0.084821528513294,0.9151784714867061
428,0.02293056057643174,0.9770694394235683
429,0.12363282488160457,0.8763671751183955
430,0.16950276610148082,0.8304972338985193
431,0.1200084042453703,0.8799915957546297
432,0.005306744189532987,0.9946932558104671
433,0.048353257123877884,0.951646742876122
434,0.032304848873709,0.967695151126291
435,0.04350123224937169,0.9564987677506283
436,0.6328791268962349,0.3671208731037652
437,0.03514683425343026,0.9648531657465698
438,0.007474824587651882,0.9925251754123481
439,0.002974581707634856,0.9970254182923651
440,0.03846214515064573,0.9615378548493543
441,0.012135621852623842,0.9878643781473762
442,0.4481701360747908,0.5518298639252093
443,0.022691617350525932,0.9773083826494742
444,0.05851873235073556,0.9414812676492644
445,0.006020501671368655,0.9939794983286314
446,0.005568974165227755,0.9944310258347724
447,0.02449163248566531,0.9755083675143347
448,0.025108720632755387,0.9748912793672446
449,0.050249884250340236,0.9497501157496597
450,0.5096845826871018,0.4903154173128981
451,0.021978700546053897,0.9780212994539461
452,0.06523196381899393,0.934768036181006
453,0.04015997166793835,0.9598400283320616
454,0.017293633022915686,0.9827063669770844
455,0.03317169659479416,0.9668283034052059
456,0.1924034458104832,0.8075965541895169
457,0.15184892637339154,0.8481510736266085
458,0.07786365838863685,0.9221363416113633
459,0.4990098502247213,0.5009901497752788
460,0.030579894283287605,0.9694201057167123
461,0.006625827232922132,0.9933741727670778
462,0.03478798906537647,0.9652120109346235
463,0.6852740345701658,0.3147259654298342
464,0.8423645884343395,0.1576354115656605
465,0.314676342034287,0.6853236579657129
466,0.14098544144519065,0.8590145585548093
467,0.07575719546254528,0.9242428045374547
468,0.03751289193487109,0.962487108065129
469,0.018441289786234695,0.9815587102137653
470,0.10070806305933476,0.8992919369406652
471,0.07570179247521797,0.9242982075247821
472,0.27062591359125004,0.7293740864087499
473,0.017529114096313383,0.9824708859036866
474,0.059227846908274824,0.9407721530917251
475,0.7944097053938757,0.20559029460612444
476,0.009180798905653096,0.990819201094347
477,0.05973229803198579,0.9402677019680142
478,0.022763893902935897,0.9772361060970641
479,0.2799338630764701,0.7200661369235299
480,0.016755591599499076,0.983244408400501
481,0.6371618102793348,0.3628381897206652
482,0.047386193922405395,0.9526138060775946
483,0.3817792124691262,0.6182207875308738
484,0.6522978598028647,0.3477021401971353
485,0.08437979690553575,0.9156202030944642
486,0.0240828623634011,0.9759171376365988
487,0.7460618533742521,0.253938146625748
488,0.04393825624003694,0.956061743759963
489,0.0666470252987214,0.9333529747012785
490,0.016575333393033048,0.9834246666069669
491,0.2210527320826276,0.7789472679173723
492,0.8206541526398105,0.17934584736018966
493,0.1269995118746965,0.8730004881253035
494,0.01053083416122272,0.9894691658387772
495,0.020526441159469742,0.9794735588405303
496,0.013085611198842882,0.9869143888011572
497,0.005696798344646251,0.9943032016553537
498,0.05288501953120245,0.9471149804687976
499,0.10784811839527278,0.8921518816047272
500,0.1720820382276123,0.8279179617723877
501,0.7252084718715736,0.27479152812842644
502,0.028438728010853998,0.9715612719891461
503,0.020687229226060234,0.9793127707739397
504,0.08891553075435522,0.9110844692456448
505,0.04093486494836376,0.9590651350516363
506,0.024994561284547762,0.9750054387154522
507,0.07953644731996716,0.9204635526800329
508,0.010321013511373255,0.9896789864886268
509,0.18726712962562014,0.8127328703743799
510,0.0171538457234864,0.9828461542765136
511,0.004403358671647489,0.9955966413283526
512,0.14244564014977149,0.8575543598502284
513,0.06362360148618314,0.9363763985138168
514,0.7308528161126022,0.26914718388739783
515,0.02234869131453121,0.9776513086854688
516,0.004075056223770661,0.9959249437762293
517,0.13750004008945568,0.8624999599105443
518,0.02130410632728823,0.9786958936727118
519,0.023391072383054805,0.9766089276169453
520,0.05696854065689188,0.9430314593431082
521,0.013645958252793543,0.9863540417472065
522,0.02674831185644344,0.9732516881435567
523,0.09955551780212352,0.9004444821978764
524,0.05659834643174734,0.9434016535682526
525,0.00797300046055487,0.9920269995394452
526,0.03794501742519585,0.9620549825748042
527,0.07913005004584678,0.9208699499541532
528,0.44289551803758787,0.5571044819624122
529,0.2184921173454189,0.7815078826545812
530,0.018144799281623984,0.981855200718376
531,0.0956177024579176,0.9043822975420823
532,0.011645061687971166,0.9883549383120289
533,0.03483116999919871,0.9651688300008012
534,0.04794437235193049,0.9520556276480696
535,0.24278289152759303,0.7572171084724069
536,0.04404666480349261,0.9559533351965074
537,0.18923967762162663,0.8107603223783733
538,0.04888766971310135,0.9511123302868987
539,0.030427188299582287,0.9695728117004176
540,0.08047036997067124,0.9195296300293287
541,0.02646426994691204,0.973535730053088
542,0.025688720934133408,0.9743112790658666
543,0.04561616531896151,0.9543838346810385
544,0.6975420012098054,0.30245799879019464
545,0.014199290913382876,0.9858007090866171
546,0.4481701360747908,0.5518298639252093
547,0.00545783972276242,0.9945421602772376
548,0.00965524933655314,0.9903447506634468
549,0.03581457234998817,0.9641854276500118
550,0.05010856583216786,0.9498914341678321
551,0.027680552267936767,0.9723194477320632
552,0.02906905323084111,0.9709309467691589
553,0.0488308033330998,0.9511691966669003
554,0.10224327546057757,0.8977567245394225
555,0.0071249976745312036,0.9928750023254689
556,0.07663107972500308,0.923368920274997
557,0.08545086529246158,0.9145491347075385
558,0.014091616529914803,0.9859083834700851
559,0.4481701360747908,0.5518298639252093
560,0.014338939083217598,0.9856610609167825
561,0.010679073335195124,0.9893209266648049
562,0.04336743279558978,0.9566325672044103
563,0.02499745343024862,0.9750025465697514
564,0.05135836298620362,0.9486416370137963
565,0.007938887875035102,0.992061112124965
566,0.07081173584454674,0.9291882641554532
567,0.012691963701203906,0.9873080362987962
568,0.13770981307353844,0.8622901869264616
569,0.010408136542775571,0.9895918634572244
570,0.010452571605927476,0.9895474283940725
571,0.007719439349105007,0.9922805606508951
572,0.23917821891186708,0.7608217810881329
573,0.013637003286587637,0.9863629967134123
574,0.09957943829695777,0.9004205617030423
575,0.019216594419883597,0.9807834055801165
576,0.0743670817048774,0.9256329182951226
577,0.1984223446827394,0.8015776553172606
578,0.09114544977267877,0.9088545502273212
579,0.011973705766987855,0.9880262942330121
580,0.0303766212989778,0.9696233787010221
581,0.03777926057771445,0.9622207394222856
582,0.006762351321306461,0.9932376486786936
583,0.05193362410733157,0.9480663758926685
584,0.03406493731553263,0.9659350626844674
585,0.020120231150880366,0.9798797688491196
586,0.10811847979408862,0.8918815202059114
587,0.00978210336846601,0.9902178966315339
588,0.22619981964622818,0.773800180353772
589,0.0021742371712542914,0.9978257628287457
590,0.021941881441032388,0.9780581185589677
591,0.0074704139570565065,0.9925295860429435
592,0.04436175840928892,0.9556382415907111
593,0.06842971015768558,0.9315702898423144
594,0.03290180472487697,0.967098195275123
595,0.03320183539484909,0.9667981646051509
596,0.010093049266007608,0.9899069507339925
597,0.016336373157937942,0.983663626842062
598,0.022594443950904493,0.9774055560490955
599,0.02549144793549217,0.9745085520645079
600,0.03051946657532453,0.9694805334246756
601,0.022115850839918932,0.977884149160081
602,0.04908704803028798,0.950912951969712
603,0.016301789544978074,0.9836982104550219
604,0.7564036518470497,0.24359634815295036
605,0.10929276596564268,0.8907072340343573
606,0.04201631589245462,0.9579836841075453
607,0.10615361964643301,0.893846380353567
608,0.5680659110568839,0.43193408894311613
609,0.050807805812524455,0.9491921941874755
610,0.00961534879262946,0.9903846512073706
611,0.019209045745127298,0.9807909542548727
612,0.1554638276352232,0.8445361723647767
613,0.04308440514144002,0.95691559485856
614,0.0232943792557401,0.9767056207442598
615,0.044399969927458066,0.9556000300725419
616,0.006546610599380695,0.9934533894006192
617,0.03526682466093694,0.964733175339063
618,0.3393866136482687,0.6606133863517313
619,0.04177456633801494,0.9582254336619851
620,0.07902009396886979,0.9209799060311303
621,0.1935061776712778,0.8064938223287221
622,0.006282935148818364,0.9937170648511816
623,0.014402647525750907,0.9855973524742492
624,0.03379845259937133,0.9662015474006287
625,0.13591429109753703,0.8640857089024631
626,0.06240482374948024,0.9375951762505198
627,0.09107311564225763,0.9089268843577424
628,0.0491909925051462,0.9508090074948538
629,0.6196042690092038,0.3803957309907962
630,0.029201708916380083,0.97079829108362
631,0.027672993401711973,0.9723270065982881
632,0.899317585912641,0.10068241408735909
633,0.2210527320826276,0.7789472679173723
634,0.05989459638920603,0.940105403610794
635,0.022802315542208598,0.9771976844577914
636,0.030683608415974086,0.9693163915840259
637,0.6103104933680462,0.38968950663195384
638,0.08120803439920954,0.9187919656007905
639,0.004960897331832747,0.9950391026681672
640,0.14278943206651246,0.8572105679334876
641,0.05114248467531964,0.9488575153246803
642,0.1198334596477047,0.8801665403522952
643,0.05282930625606923,0.9471706937439307
644,0.4481701360747908,0.5518298639252093
645,0.0021101239831930086,0.9978898760168069
646,0.010387581280297651,0.9896124187197023
647,0.0066797699793854385,0.9933202300206145
648,0.07354114012335557,0.9264588598766444
649,0.13938096981446965,0.8606190301855303
650,0.041876411249028654,0.9581235887509713
651,0.007531372383832521,0.9924686276161675
652,0.19117484095798745,0.8088251590420126
653,0.10404499280159037,0.8959550071984096
654,0.031949130324100794,0.9680508696758992
655,0.14476400415910856,0.8552359958408914
656,0.0819068409173831,0.9180931590826169
657,0.036150577660777755,0.9638494223392223
658,0.19131067092258003,0.80868932907742
659,0.005248366913764096,0.9947516330862359
660,0.03414269359253628,0.9658573064074638
661,0.007840819167219702,0.9921591808327803
662,0.4481701360747908,0.5518298639252093
663,0.024166511109069554,0.9758334888909305
664,0.013487935852488225,0.9865120641475118
665,0.05450436237263769,0.9454956376273624
666,0.006271317335933113,0.993728682664067
667,0.147463440432032,0.8525365595679679
668,0.0875819304300618,0.9124180695699382
669,0.009222359729341259,0.9907776402706587
670,0.3239861296179886,0.6760138703820113
671,0.0035239379300955605,0.9964760620699045
672,0.06319981494997512,0.9368001850500248
673,0.48701557250702104,0.512984427492979
674,0.2887252805396661,0.7112747194603338
675,0.0720364465185001,0.9279635534814998
676,0.20951540029206756,0.7904845997079325
677,0.6657384280583374,0.3342615719416627
678,0.09201473743607427,0.9079852625639259
679,0.12639204125966827,0.8736079587403318
680,0.04903537837998338,0.9509646216200166
681,0.05488376048783676,0.9451162395121632
682,0.12807196916618505,0.8719280308338149
683,0.08062653762798906,0.919373462372011
684,0.0060480768162629265,0.9939519231837372
685,0.016802553745532734,0.9831974462544673
686,0.025724958802272324,0.9742750411977277
687,0.015133828520507328,0.9848661714794927
688,0.11291682846871921,0.8870831715312809
689,0.0443426034513839,0.955657396548616
690,0.05692506740766601,0.943074932592334
691,0.016906243619920554,0.9830937563800796
692,0.6656302093431554,0.3343697906568447
693,0.22977939264382238,0.7702206073561776
694,0.009965671434248173,0.9900343285657518
695,0.17639830553441685,0.8236016944655831
696,0.13490819549616154,0.8650918045038386
697,0.037805456539765074,0.9621945434602349
698,0.021978167702791214,0.9780218322972088
699,0.043505307027561176,0.9564946929724389
700,0.11339675084198826,0.8866032491580117
701,0.6178581332518497,0.38214186674815026
