,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
0,0.012413223214575785,6.082214125135952E-4,0.0035804063254057383,3.074842511386041E-4,0.003368684033342083,0.015261127877550492,0.4577264143718162,5.460762940521196E-4,0.5059713030846421,2.170591349632564E-4
1,0.002402727560018187,0.012289981885776164,0.04296788852923486,0.011245478799474896,0.0015223783597376078,0.2565549175194959,0.25649115329547567,0.0018966009118580153,0.3528097431375057,0.06181913000142299
2,5.17432211815091E-4,0.004838426472999253,0.004869712882334872,0.6380304426871873,3.2784724119637524E-4,0.042099092450810914,0.24372674335781527,4.084368203383754E-4,0.0628277627112984,0.0023541031642041244
3,0.0013547994206001696,0.0011911180590850647,0.012750431922924304,0.040773052548072064,8.584066516851106E-4,0.001193331237099889,0.2938309817258681,0.0010694153841043648,0.13007055106138493,0.516907911989176
4,4.915743678464304E-4,4.3218434996512167E-4,0.006708581564552308,0.01062961313953048,0.7811457502670998,0.0025152121421953425,0.004584391375118095,0.0024702506104909362,0.1908682063091958,1.5423587400581644E-4
5,2.6107809728636303E-4,2.2953570231938394E-4,0.14290410879352902,1.1604098784613529E-4,0.14614185346857905,2.2996219519816772E-4,0.5387876018735611,2.0608285584226775E-4,0.17104182042740088,8.191559843762545E-5
6,0.0048923142991082365,0.004301244762716561,0.004597057323792866,0.0021744795523754804,0.003099791063261815,0.004309236766760673,0.004179403226688657,0.0038617644027500375,0.11740650385762387,0.8511782047449218
7,0.08051924439387607,6.136157489440494E-4,0.0036121610710947243,3.102113394383289E-4,4.4221631638841264E-4,6.147558885588884E-4,0.11885002144739559,5.509194633095763E-4,0.6996648399977053,0.09482201433328903
8,0.015388672762592115,0.006487943932591714,0.015346798977433735,0.0032473554259163932,4.3961699763485964E-4,6.111423934191371E-4,0.7030059589728275,5.476811945266123E-4,0.254707132278354,2.1769706470400844E-4
9,8.305249213595033E-4,7.301842747417717E-4,0.09224739326018697,0.6828536172242969,5.262241081926557E-4,7.315410065714195E-4,0.046442996066823436,6.555775816544583E-4,0.048074753280512826,0.12690718827566005
10,0.002905417756471382,0.014861248604221874,0.002730072346026334,0.0012913666449654016,0.22336421409493948,0.002559143230284272,0.7408931354712068,0.002293401073823943,0.008190399855936547,9.116009221241091E-4
11,0.0015217887007775788,0.0014866736612949012,0.007659945849261206,0.08507781902588535,0.029731507671282784,0.011336265524405968,0.06057413751993128,0.002691704064715614,0.7518145185413847,0.048105639441060596
12,0.0014549968746885465,0.0012792100638676928,0.4019698150752912,6.467002648127445E-4,0.1488367090405456,0.0012815869227928852,0.26009390332882076,0.0011485065744465727,0.18283205351423037,4.5651834050352007E-4
13,0.003750206295885905,0.008733770160431652,0.005403444092614297,0.1393780412976544,0.37089731412825594,0.0020258840204358678,3.3824322868428164E-4,3.1253640511712824E-4,0.4690363306937159,1.2422967720472942E-4
14,0.01629137265761661,0.001512207939271725,0.016187567836726747,7.644915423993309E-4,0.008375487339495677,0.3730846912670172,0.052469130676971044,0.0013576978552941657,0.5002749638890052,0.02968238899620234
15,1.4901719516346009E-4,1.310135430931691E-4,0.6704864208051046,0.04740708069178318,0.019661968120249892,0.038003934770301104,0.013382739545418718,1.1762721372680427E-4,0.17400318742946944,0.03665701068568968
16,0.0023087384296858037,0.0020298060328991186,0.8627583863291886,0.0010261614851789775,0.001462826448630593,0.011812997811376649,0.04108998868017109,0.0018224102823170656,0.07496429707751913,7.243874230331107E-4
17,0.0012029281119183826,0.0010575952248727332,0.001130329972442431,0.04639323930208998,7.621803471928807E-4,0.0010595603084195898,0.0061230339772869,9.495352664730644E-4,0.4059274519564919,0.5353941455328122
18,0.0012540470557282255,0.02235025170369422,0.7714079788587664,5.573844020803724E-4,7.945695265254549E-4,0.0011045867761965069,0.05950251871618161,9.898861731077863E-4,0.14164530825816188,3.934685295574412E-4
19,0.011672468944031171,0.002260264647187629,0.1520280575317019,1.9640546039606635E-4,2.799823480733384E-4,0.004132749936439893,0.19691265603574826,3.4880604631792444E-4,0.6320299626017807,1.386464483230177E-4
20,0.0011122503898629477,0.0056891748241983935,0.03402423881050059,4.943602520221336E-4,0.005416028565818305,0.005690991778112306,0.6935115676645084,0.02443446854506711,0.22927794061810822,3.489785518015746E-4
21,0.024212471367143207,9.597854601172417E-4,0.3062202725100037,4.8521625083574986E-4,0.5278457916531363,9.615688064976259E-4,9.325975781972007E-4,8.617192298112598E-4,0.13717805352138426,3.4252362287344305E-4
22,0.004995843181382761,0.004392265706067312,0.11050201516216206,0.002220494878420104,0.003165387401608791,0.27950038715547293,0.5544677664606303,0.003943485266901617,0.03524486410867546,0.001567490678678526
23,0.0019306061744093657,0.0018860577347966612,0.6204113863173271,0.04858205554790802,0.07207994074411776,0.0018866600857682869,3.149982883535117E-4,0.0034148107975617557,0.24781591566687297,0.0016775686428845801
24,8.133567758277846E-4,7.150903147998848E-4,0.0042095096188160906,0.08304726881600574,0.7860300411945472,7.164190010298162E-4,6.948339222529824E-4,0.010977745519128378,0.11254053684232666,2.5519799526557485E-4
25,0.0033131639244677424,0.0029128809203316976,0.10135117201291,0.0014725969688285183,0.002099234696768883,0.03098628224009157,0.5922581364083757,0.0026152568542698353,0.2619517410286058,0.0010395349453502507
26,5.350217541398304E-4,4.703825995710953E-4,0.06395802503659898,2.378003115346012E-4,0.03433289873565626,4.712566022948272E-4,0.13190016390474932,4.223211834960584E-4,0.06496352381419238,0.7027086060577666
27,5.326076986188889E-4,0.032052749084921416,5.004641917815302E-4,0.03858932098537468,0.15149180215541166,0.004981200100234039,0.60507235442059,0.07486956801140783,0.09174282290149835,1.671104501615794E-4
28,0.0013785323638873348,0.0012119836845900275,0.0012953362993560935,6.127141991076167E-4,8.734439450821975E-4,0.0012142356323500347,0.9529716214159446,0.0010881490610424073,0.01556454925482928,0.02378943414381031
29,0.08286540059089395,0.029334167717072184,0.00294773647871527,0.0013943251622255532,0.29432489761283925,0.0027631794685390424,0.4411857901535553,0.002476250131420656,0.008843406829767421,0.13386484585497155
30,0.0061418495885376565,0.0010313202917457776,0.04582151160081115,0.6812479483621222,0.1597450707957537,0.001033236554687578,0.01093972016998112,9.259449787698763E-4,0.07287011676725398,0.020243280890336904
