,T0,T1,T2
411,0.8543660760482773,0.07402477515821913,0.07160914879350345
412,0.9206344483246731,0.027566107750558132,0.051799443924768686
413,0.9543896142114179,0.00215712899442917,0.04345325679415298
414,0.009657033348025828,0.008679013889073783,0.9816639527629004
415,0.5787403769588437,0.003975350678121651,0.41728427236303467
416,0.1150327698218547,0.034967890931018375,0.8499993392471269
417,0.4232775495182945,0.0076602431794423114,0.5690622073022632
418,0.9830899659875343,0.0035238426963302835,0.013386191316135443
419,0.18080589752257095,0.03427550122379207,0.784918601253637
420,0.5043043184089948,0.0011836894714641279,0.49451199211954106
421,0.3908697831674074,0.35128430799327026,0.25784590883932224
422,0.37525893233697244,0.2048104684899638,0.4199305991730638
423,0.8369723267235131,0.1250126326568753,0.038015040619611584
424,0.007397400508130173,0.005388836033589812,0.98721376345828
425,0.9537918446048765,0.014479878849970918,0.031728276545152555
426,0.011738591915817446,0.33387243657205545,0.654388971512127
427,0.015111005469233977,0.04150663255182582,0.9433823619789402
428,0.722373499459573,0.005877969872619311,0.2717485306678078
429,0.11304463818411895,0.09523464359186845,0.7917207182240127
430,0.2405938652510938,0.11514293361339466,0.6442632011355116
431,0.879132032785319,0.021188289899790946,0.09967967731488997
432,0.938208110934091,0.022099784803063294,0.0396921042628457
433,0.9680672772388289,0.025727304231886683,0.0062054185292843836
434,0.028638434163740404,0.006855520069701146,0.9645060457665585
435,0.020352154564537962,0.06574281610291324,0.9139050293325489
436,0.480653640176386,0.029152622090941115,0.4901937377326729
437,0.9339513163799654,0.036174365101216015,0.02987431851881858
438,0.2402393360304788,0.010585060197146775,0.7491756037723744
439,0.001977505770483774,0.0017772331759898909,0.9962452610535264
440,0.8181419851909351,0.0267168683019773,0.15514114650708766
441,0.015062948303482829,0.011786269045597386,0.9731507826509198
442,0.3908697831674074,0.35128430799327026,0.25784590883932224
443,0.7097283057690478,0.0033547677495696306,0.2869169264813825
444,0.279924691540291,0.020293929335280382,0.6997813791244286
445,0.007056369161138541,0.00680440287605095,0.9861392279628105
446,0.047957208878532456,0.00333192962038093,0.9487108615010865
447,0.23066497197019795,0.006623580173033635,0.7627114478567685
448,0.00486706435621733,0.022248324780907422,0.9728846108628753
449,0.9319831276960817,0.02590651749561762,0.042110354808300623
450,0.6412777767139839,0.2534091907940541,0.10531303249196196
451,0.014761272940104618,0.013266319815884968,0.9719724072440105
452,0.02563040813949655,0.04025163397033743,0.934117957890166
453,0.3462565251948604,0.03317730433588031,0.6205661704692592
454,0.030251784434234857,0.02401603616118711,0.945732179404578
455,0.008165521808079876,0.019926405527784772,0.9719080726641354
456,0.18271455594028657,0.11891088136173471,0.6983745626979787
457,0.7928738361361736,0.18445058653935914,0.022675577324467237
458,0.09639527827406723,0.12504091474592122,0.7785638069800116
459,0.7762034213466936,0.20954765024929026,0.014248928404016085
460,0.11535480175371221,0.018544040050121804,0.866101158196166
461,0.008465548430667472,0.003966488851297139,0.9875679627180355
462,0.05867024961967037,0.01906678553306838,0.9222629648472612
463,0.3990843800508769,0.5390690347446943,0.0618465852044289
464,0.9234869631862624,0.05569896076111476,0.02081407605262278
465,0.8842609149105736,0.09522858782383097,0.02051049726559538
466,0.47404902028684087,0.011025048292283035,0.5149259314208761
467,0.5372801216227392,0.05222236794286388,0.41049751043439686
468,0.6403740727355614,0.0246789524195247,0.3349469748449138
469,0.23162797366917598,0.015865587426469555,0.7525064389043545
470,0.08673997194166254,0.8109711114756727,0.10228891658266469
471,0.6515744601165845,0.04775392856163871,0.3006716113217767
472,0.8466251085653833,0.03598260412786644,0.11739228730675016
473,0.314375217626887,0.019887472397885776,0.6657373099752272
474,0.7164362961575214,0.02784815618643631,0.25571554765604226
475,0.24299509043602194,0.6810527702811819,0.07595213928279619
476,0.2234734526878398,0.003413256677790649,0.7731132906343696
477,0.8212810741515818,0.013762594370174146,0.16495633147824398
478,0.19740691755385015,0.0029238812421422066,0.7996692012040076
479,0.9352152796608262,0.05735277953702275,0.007431940802150994
480,0.12236696768642205,0.00589325591670348,0.8717397763968744
481,0.6844919233756201,0.2946973644533862,0.020810712170993513
482,0.5682059563238143,0.016254471207756922,0.4155395724684286
483,0.23616023144312312,0.27959108080025713,0.4842486877566196
484,0.5686779095163984,0.39046067797041695,0.04086141251318454
485,0.6784720128060111,0.03096574760296531,0.29056223959102356
486,0.06516598518557977,0.018190446357619322,0.916643568456801
487,0.6747267626797695,0.2813001030379144,0.04397313428231599
488,0.4346017516961336,0.010107313368395222,0.5552909349354712
489,0.693315485505754,0.018760253272792522,0.28792426122145354
490,0.08267959096710918,0.02275677293213927,0.8945636361007516
491,0.2720625305202657,0.09614223813858241,0.6317952313411519
492,0.15414722799335967,0.8343797530349832,0.011473018971657032
493,0.9813036183888212,0.01078216987890136,0.007914211732277396
494,0.24886411253469515,0.0018304052875161396,0.7493054821777887
495,0.11025559482702063,0.023311340914006006,0.8664330642589734
496,0.011558334957118565,0.014073106960215912,0.9743685580826654
