,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149
0,1.3669565850460484E-5,0.04527874912161205,6.658103435910833E-4,5.485580961036481E-5,3.863369984907741E-5,2.7014745415111644E-4,1.208713202537207E-4,1.5873900208599137E-4,2.117917574361368E-5,7.444180162957567E-6,4.281676210875058E-4,3.288485776783559E-4,6.005762524800785E-4,3.1366337711453924E-4,2.1120513347566307E-4,1.6206607025831166E-4,2.46877362401738E-4,9.49347481679657E-5,2.4251447537376424E-4,2.9847772184569864E-5,2.5674931230392113E-4,1.7091451507704838E-4,2.0665609929167465E-4,1.625522074815604E-4,5.953473064437494E-4,5.611259375277313E-5,8.877613436761876E-5,3.2432915174554944E-4,0.06847445229917283,3.904930713303928E-4,7.49255688853761E-4,6.882088621501715E-5,0.008574925239467214,1.2458536539061352E-4,2.6587292466635694E-4,3.945201069174753E-4,6.239973722452654E-5,1.8792954966533209E-4,6.535965449413097E-4,1.4998915381825837E-4,6.613566493357821E-4,6.486352854204287E-5,1.879989410642994E-4,0.07312822140933711,1.1274839357546898E-4,4.3273079556324114E-4,1.6396335036158153E-4,6.341952356382097E-4,2.446060615462335E-4,8.163896489380622E-4,9.100290956752309E-5,2.6181215304113014E-5,6.808364093496448E-4,1.1544898143849843E-4,2.2719474088399639E-4,4.5753660653018234E-4,3.007974652117615E-4,0.02364272216897086,5.856813887774699E-4,2.6124638130801394E-5,1.5846938551183584E-4,1.507489335514556E-4,3.610909352739208E-5,7.979767543326651E-4,6.235890278973623E-4,5.7428648811648606E-5,0.003995974401800513,9.762499842212853E-5,3.3646835548515884E-5,9.907479643399594E-4,1.8361387402162908E-4,4.606476774329499E-5,0.1591540500087596,2.261812973834118E-4,1.7997031474213356E-4,1.013775101635264E-4,1.1419512609329763E-4,3.9798787725608586E-5,1.6479241123813662E-4,1.6153239344322264E-5,3.070168225667333E-4,0.0032636971881044594,0.0010025275530539458,0.001793264010679263,1.6608265983213396E-4,1.3984348697263882E-4,5.349115209233337E-4,4.1957093886311705E-4,1.1031885528864256E-4,4.475129617897104E-4,0.001088301606265092,1.0054771543730023E-4,7.567710745018478E-4,1.5118787292868339E-4,3.7395712731877576E-5,0.0015950268673118754,6.112068488436523E-5,7.60225777141733E-5,5.746710296388524E-5,0.0015045393633246883,4.983709226391923E-5,1.1034422250197176E-4,3.250024089703749E-4,2.740261002243735E-5,0.3836608665332052,1.809212837899323E-4,3.109988680740953E-5,1.913641766343598E-4,8.124312246255334E-5,1.1769616839492331E-4,1.55604809352999E-4,3.9286101288460277E-4,6.151314371914094E-4,5.4835062551302936E-5,2.054201724029188E-4,1.1895973083826244E-4,2.2385223081673285E-5,2.592523965105299E-4,5.767219987345979E-4,4.8222144102166257E-4,1.3954816776408173E-4,0.0028096285086854807,5.098025093048708E-4,0.13785863637548465,0.002039126340992611,0.04602548344096692,1.562362947642661E-4,8.221807185845178E-4,3.5351042394650027E-4,5.200758924104648E-4,6.63037919171129E-5,1.667149229062877E-4,2.861340933384763E-4,3.7648886320740043E-4,3.4220167920778196E-4,8.489034773132925E-5,9.073542522888046E-4,5.143258316478976E-4,1.4900368295048456E-4,1.2502765954774915E-4,8.281862501023706E-4,5.481421121007073E-5,9.038530099026275E-5,6.405674430508334E-4,1.2289638295849233E-4,4.3615674320127915E-5,2.1025251247661124E-4,5.742128269028047E-5,1.4198463572422606E-4,0.0012687122727829115
1,2.683900084585534E-6,5.867317099855885E-5,1.307260564842178E-4,1.077045998855234E-5,7.5853901599441095E-6,5.304109749925405E-5,2.3732029985575433E-5,3.11670191860017E-5,4.158346518943891E-6,1.4615998772454595E-6,8.406697967037719E-5,6.456655135225382E-5,1.1791791140002053E-4,6.158506960487975E-5,4.1468286688939403E-5,3.182026001652972E-5,4.8472217851012254E-5,1.8639610169442674E-5,4.761560301836039E-5,5.860349858013831E-6,5.0410489151457464E-5,3.355757501667348E-5,4.057512348501968E-5,3.191570882221022E-5,1.168912534313094E-4,1.1017218598373282E-5,1.7430420040033846E-5,6.367920147033137E-5,1.972400303704452E-4,7.666991026919857E-5,1.4710982255687806E-4,1.351238103348496E-5,0.05467209871095905,2.4461250369463875E-5,5.22018308999185E-5,7.746058359935671E-5,1.2251644408251647E-5,3.689832872240891E-5,1.2832798359822825E-4,2.9449062759090885E-5,1.2985161244413013E-4,1.273538835431563E-5,3.691195311864763E-5,0.058515161160964925,2.213716414730834E-5,8.496291919730753E-5,3.219277442447465E-5,1.2451870565558562E-4,4.8026267729048265E-5,1.602909903510804E-4,0.06625347624754223,5.140453379277872E-6,1.3367629349990418E-4,2.2667401030710987E-5,4.460770670748152E-5,8.983332392564375E-5,5.905895996673261E-5,2.2633514126040323E-4,1.1499343476421176E-4,5.129344944533287E-6,3.111408232216141E-5,2.9598238886006845E-5,7.089705717991758E-6,1.5667577901741357E-4,1.224362692297182E-4,1.1275614535923566E-5,7.845747372168913E-4,1.9167817353466784E-5,6.6062628296022475E-6,0.03993588989730149,0.3091355578749213,9.044415557534156E-6,3.3855953813474845E-4,4.440872591125894E-5,0.004451042843640165,1.9904590319801093E-5,2.242121746468873E-5,7.81414500736059E-6,3.23555532999016E-5,3.171547722643763E-6,6.0280076563534706E-5,0.0977863577989936,0.004612544786396243,3.520917549685117E-4,3.260888236305171E-5,2.7457049523043765E-5,1.0502521381859025E-4,8.237909606078802E-5,2.166014548520522E-5,8.786526866616368E-5,2.1367853266613128E-4,1.9741667359388857E-5,0.004564292644317335,2.968442080608808E-5,7.342322182151933E-6,3.131696200834595E-4,1.2000513631934226E-5,1.4926370375589267E-5,1.1283164673475089E-5,2.9540318753820325E-4,9.78507859034338E-6,2.1665126116393126E-5,6.381138965702465E-5,5.3802635842020165E-6,2.6144331765258553E-4,3.552231681526047E-5,6.106191648375957E-6,3.757268778498168E-5,1.5951378824653345E-5,2.3108616598813694E-5,3.0551647766513476E-5,7.71348349498477E-5,1.2077569502718548E-4,1.0766386484376698E-5,4.0332460015121575E-5,2.3356706068929728E-5,4.395143399550256E-6,5.090194791374256E-5,1.132343366365204E-4,9.467997597768621E-5,2.7399066171012188E-5,0.20367417916369043,1.0009527828560613E-4,5.730979642152152E-4,0.02689460812795975,2.0528794463542144E-4,3.067563442177782E-5,1.614280163900924E-4,6.940868986705372E-5,0.061922013745793446,1.3018171511912818E-5,3.2733021705644247E-5,5.617993473348472E-5,7.392030609178524E-5,6.71883164263142E-5,1.666747970996715E-5,1.7815109719705773E-4,1.0098339319370675E-4,2.925557414545758E-5,2.454809097133332E-5,1.626071501478923E-4,1.0762292505306034E-5,1.7746365877807542E-5,0.05752996397001928,2.4129633393327007E-5,8.563557414890615E-6,4.128124786064721E-5,1.1274168262210174E-5,2.7877445414058956E-5,2.4910059423153186E-4
2,2.446257073014543E-6,5.3478018938093646E-5,1.191510601078134E-4,9.816801332485155E-6,6.913750044910374E-6,4.834463125628665E-5,2.1630703222758875E-5,2.840736939740084E-5,3.7901502527739536E-6,1.3321841070626285E-6,7.662336046216405E-5,5.88495763433007E-5,0.004132200248400367,5.613208665191233E-5,3.779652238219524E-5,2.900276972964079E-5,4.418029808328418E-5,1.6989186176159155E-5,4.339953127856633E-5,5.3414515588123896E-6,4.5946947261235004E-5,3.0586256064159915E-5,3.6982443341960636E-5,2.9089767124718097E-5,0.004131264494743981,1.0041710969795641E-5,1.5887062470558354E-5,5.804079589079491E-5,0.044451731377807537,6.988125651942097E-5,1.3408414344725898E-4,1.2315941963068525E-5,0.08202900324193728,2.2295355581510504E-5,4.757967660444964E-5,7.060192054020622E-5,1.1166835890007782E-5,3.3631206369423195E-5,1.1696532197521735E-4,2.6841527552319496E-5,1.1835404276342511E-4,1.1607747254921624E-5,3.3643624408327076E-5,0.0010125976581213851,2.0177053044133603E-5,7.743996999891031E-5,2.9342300254815248E-5,1.1349333240161636E-4,4.377383412945388E-5,1.4609819908679238E-4,1.6285558270817864E-5,4.685297530180562E-6,1.2184007159827155E-4,2.0660340679856903E-5,0.08858456946833436,0.036304388381049144,5.38296486420108E-5,2.062945425427449E-4,1.0481146625308528E-4,4.675172679698931E-6,2.835911977054764E-5,2.697749504145553E-5,6.461955442319399E-6,1.4280309270551644E-4,1.1159528304235044E-4,1.0277227520318878E-5,0.10133318667391532,1.747062383002607E-5,6.0213184782559435E-6,1.773007454556241E-4,3.2858888346763436E-5,8.243587626816363E-6,3.08582152351831E-4,4.047660361423535E-5,3.220684988731862E-5,1.8142160036031868E-5,2.043595516971788E-5,7.12225004336145E-6,0.056375616167618575,2.890726481764159E-6,5.494264279893147E-5,0.004608782935541436,0.10884693653193797,0.22973014143015444,2.972156436890347E-5,2.502589495995667E-5,0.004120449120692615,7.508492866952881E-5,1.974227148023276E-5,8.008533409324686E-5,1.9475859957976546E-4,1.799366291180809E-5,1.3542907023565768E-4,2.7056046077231982E-5,6.69220425663291E-6,2.854403569575301E-4,0.020134554191774453,1.3604731158000124E-5,1.0284109139159207E-5,0.06868954228574567,8.918669457595382E-6,1.9746811106853537E-5,5.8161279618383956E-5,4.903874001542515E-6,2.38294103671445E-4,3.2377031938807636E-5,5.5655255554450844E-6,3.424585504283864E-5,1.4538981349660995E-5,2.1062489295744014E-5,2.7846485370420922E-5,7.030501495029138E-5,1.1008174257505007E-4,9.813088512302746E-6,3.676126624486607E-5,2.12886119537734E-5,4.00598021133985E-6,4.639489034236522E-5,1.0320812555433637E-4,8.629664056366276E-5,2.497304568071599E-5,0.008552247663560218,9.123245082327113E-5,5.223536287895022E-4,3.649148253128611E-4,1.8711094703310042E-4,2.7959493762254056E-5,1.471345483928301E-4,6.32629729739635E-5,9.307093906501736E-5,1.186549168563814E-5,0.08857374621439046,5.120554356422897E-5,6.737511305095933E-5,6.123920008266323E-5,1.5191675861558745E-5,1.62376902212775E-4,0.02424038142923498,2.6665171177368476E-5,2.23745069768132E-5,0.00819765577725934,9.809357030152608E-6,1.6175033228032644E-5,1.1463368006330315E-4,2.1993101269561412E-5,7.80530654500029E-6,3.762604470336287E-5,1.0275909305337174E-5,2.540906735440181E-5,0.008276490753484496
3,8.3876835592899E-6,1.8336449802378369E-4,4.08543075444928E-4,3.365967708366496E-5,2.3705745493572582E-5,1.6576322792951102E-4,7.416697770599969E-5,9.740269241761637E-5,1.2995601040104404E-5,4.567769616701309E-6,2.6272484110349115E-4,2.0178240030905558E-4,3.6851525601724937E-4,1.924647190815019E-4,1.295960563101403E-4,9.9444190685732E-5,1.5148463502285672E-4,5.825222506148201E-5,1.488075554289688E-4,1.8314675884568302E-5,1.5754209089223134E-4,1.048736209941497E-4,1.2680475630448565E-4,9.974248583567377E-5,3.6530676021122825E-4,3.4430843322898473E-5,5.447328253424397E-5,1.9900926800853325E-4,6.164115309186352E-4,2.3960763276942103E-4,0.014259646210536315,4.2228686862210374E-5,0.23985991220755098,7.644592611401567E-5,0.013963041204322292,2.42078632986689E-4,3.828865201337319E-5,1.1531409345963685E-4,0.014200949494234737,9.203376122664712E-5,4.0581027628422634E-4,3.980044120649938E-5,1.153566722147079E-4,0.0034719771780705668,6.918272734297926E-5,2.655248176314222E-4,0.15189951760210602,3.89143957425934E-4,1.5009095851166934E-4,5.009389552881493E-4,5.5839637979529955E-5,1.6064866402552225E-5,4.177631111141405E-4,7.083981555389614E-5,1.3940732381091903E-4,2.807457321138859E-4,1.8457015981584928E-4,7.073391271689643E-4,3.5937572629385106E-4,1.6030150491922117E-5,9.723725493912613E-5,9.249996418045969E-5,2.2156640045035895E-5,4.896407520350135E-4,3.8263595890809354E-4,3.523837836104149E-5,0.0024519409877378348,5.9902970086896036E-5,2.0645791712756595E-5,6.079257017233121E-4,1.1266598290221956E-4,2.826546938576892E-5,0.13905706949406288,1.3878547206514202E-4,1.1043028481200601E-4,6.220552171023855E-5,7.007044643276094E-5,2.442064664946989E-5,1.0111708108061792E-4,9.911672511024368E-6,1.8838637475685917E-4,0.02960241533535739,6.151536900641542E-4,0.0011003517759369094,1.0190878120026026E-4,8.580835188080686E-5,3.2822319441639465E-4,2.574498930219823E-4,6.769195590458769E-5,2.745951958705577E-4,0.3456653058760863,6.169635736230732E-5,4.6435683248356214E-4,9.276929860103855E-5,2.2946113161196793E-5,9.787129143627343E-4,3.750382194617095E-5,4.6647664761535175E-5,3.526197393562156E-5,9.231895306783184E-4,3.058017818545477E-5,6.770752129711837E-5,1.9942238051097978E-4,1.6814317592909337E-5,8.170586639030721E-4,1.1101380206009376E-4,1.908297689362961E-5,1.1742159010404835E-4,4.985100551394462E-5,7.221869570965623E-5,9.547954305458956E-5,2.4106060828165625E-4,0.014177347197321315,3.364694663062053E-5,1.2604638813400328E-4,7.299402113316079E-5,1.3735635035319192E-5,1.5907799031120105E-4,3.5387821968786535E-4,2.9589241509511656E-4,8.562714319448466E-5,0.0017239958538419514,3.128162351723229E-4,0.0017910370061532286,0.001251213584452101,6.415627496821833E-4,9.586702425625757E-5,5.044923717020761E-4,2.1691497765262071E-4,3.1912001156988675E-4,4.068419081232284E-5,1.0229673957803469E-4,1.7557267412165913E-4,2.3101461178257377E-4,2.0997590048229793E-4,5.2088953065359204E-5,5.567550884667058E-4,3.155917583209748E-4,9.142907356602862E-5,7.67173190368605E-5,5.081773825157439E-4,3.363415218974686E-5,5.5460671641737426E-5,3.930539615867061E-4,7.540956180421901E-5,2.676269886142403E-5,1.2901152542017704E-4,3.5233858488518026E-5,8.712216669966427E-5,7.78485373149731E-4
4,1.5401456410548736E-5,3.366937132991389E-4,7.501663986032963E-4,6.180586639120902E-5,4.3528466866688735E-5,3.043742782356891E-4,1.3618533247787418E-4,0.10153630883932778,2.3862510016412037E-5,8.387334136745853E-6,4.8241509823557596E-4,3.7051264759908474E-4,6.766673554208781E-4,3.5340353037271847E-4,2.3796415281177155E-4,1.8259932641739548E-4,2.7815593979917987E-4,1.0696267911874397E-4,2.732402888472352E-4,3.362939008316464E-5,0.025628643161899417,1.925688410799499E-4,2.3283877045060216E-4,1.8314705568219566E-4,6.707759185360028E-4,6.322188109120175E-5,1.0002378851804124E-4,3.6542062476044594E-4,0.0011318542547886375,4.399673027299361E-4,8.441840039746496E-4,7.754027382956095E-5,0.1870368927142478,1.4036993533274382E-4,2.9955817944694E-4,4.445045509305503E-4,7.030558566429279E-5,2.1173962648763736E-4,7.364051504722615E-4,1.6899230303712813E-4,7.451484354368493E-4,7.308153151338046E-5,2.118178095563722E-4,0.006375241124499564,1.2703325679897008E-4,0.025826920939930737,1.8473698588140311E-4,7.145457569254502E-4,2.7559687234202904E-4,9.198236234927086E-4,1.0253268906050157E-4,2.949829209593402E-5,7.670962191502107E-4,1.3007600056349895E-4,2.5597959267396273E-4,5.155050408179283E-4,3.3890754831152395E-4,0.0012988154187698853,6.598853598135294E-4,2.9434546774530003E-5,1.785469531415122E-4,1.6984834444842584E-4,4.068400094563518E-5,8.990778736452474E-4,7.025957763636035E-4,6.470467614445283E-5,0.004502251661849667,1.0999377553220913E-4,3.7909782704321385E-5,0.0011162725834564639,2.0687716845234293E-4,5.190102745190768E-5,0.1286396333997445,2.5483774910193136E-4,2.027719817890437E-4,1.1422171858815224E-4,1.2866328573001408E-4,4.4841167675269956E-5,1.8567108613679083E-4,1.8199803444551933E-5,3.4591487848221824E-4,0.003677197251888437,0.0011295446086324896,0.002020464862982615,1.8712480512806022E-4,1.5756121243862931E-4,6.026831110165453E-4,4.7272924368813236E-4,1.2429590373072647E-4,5.04211432137591E-4,0.001226185961850233,1.1328679150667182E-4,0.20356756778520294,1.703428960500789E-4,4.213363071527346E-5,0.0017971117034218326,6.88644814566459E-5,8.565439675927611E-5,6.474800231559507E-5,0.0016951597201910655,5.6151293503252774E-5,1.2432448488938365E-4,3.6617918153647455E-4,3.087443364425635E-5,0.0015002823256281387,2.0384343559362518E-4,3.504014365029612E-5,2.156094097805862E-4,9.153636793971312E-5,1.3260789896717544E-4,1.7531944428514742E-4,4.4263525495525583E-4,6.930666357880374E-4,6.178249074568493E-5,2.3144625555202863E-4,1.3403155075728977E-4,2.5221359720154283E-5,2.9209885140958717E-4,6.497908435194549E-4,5.433173654068133E-4,1.5722847722468423E-4,0.25655924478864994,5.743928674064536E-4,0.0032887004123321943,0.0022974771693529306,0.0011780368982706902,1.7603093689156404E-4,9.263484032630429E-4,3.9829907142977905E-4,5.859678555092647E-4,7.470427168183311E-5,1.8783717392478028E-4,3.223863738127405E-4,4.241888059342054E-4,3.8555754466464587E-4,9.564568506148636E-5,0.0010223131530604761,5.794892803181074E-4,1.6788197614160547E-4,1.4086826675425968E-4,9.331148165424574E-4,6.175899760577087E-5,1.0183683143886865E-4,7.217253027704408E-4,1.3846696419298222E-4,4.9141641673682785E-5,2.3689083775896205E-4,6.469637675891219E-5,1.5997363793383702E-4,0.0014294540865857851
5,2.1070459931130537E-6,4.606247101588425E-5,1.026289373037812E-4,8.455551193280808E-6,5.955052512760581E-6,4.164090630571324E-5,1.8631274307391958E-5,2.446825173198793E-5,3.26458776205501E-6,1.147456338845102E-6,6.599835578265904E-5,5.068917956269731E-5,9.257366328897521E-5,4.8348511515691984E-5,3.255545458305922E-5,2.4981090672009225E-5,3.805402182699006E-5,1.4633374821320349E-5,3.738152032026611E-5,4.60077733798185E-6,3.957569798797122E-5,2.6345002328352947E-5,3.1854260093434356E-5,2.505602454332269E-5,9.176766623577104E-5,8.649273658239727E-6,1.3684077479099738E-5,4.999254893030818E-5,1.54846977374615E-4,6.0191148006167076E-5,1.1549131949668292E-4,1.0608147627231072E-5,0.0013217509659573233,1.9203762417807502E-5,4.0982024354242725E-5,6.081188090220122E-5,9.618382743722397E-6,2.896772355038177E-5,0.04516698326591952,2.3119537885874598E-5,1.0194243864406941E-4,9.998154982301916E-6,2.8978419637642336E-5,0.03207188798000423,1.737919503164928E-5,6.670172987662489E-5,2.5273540079923173E-5,9.775574035936655E-5,3.770392033736714E-5,1.2583944197144852E-4,1.4027315721912247E-5,4.0356091338118946E-6,0.010504845917770265,1.7795467420845476E-5,3.5020115025808E-5,7.052533226280106E-5,4.636534186575169E-5,1.7768863872108542E-4,9.02777481717084E-5,4.026888249210874E-6,2.442669265626702E-5,2.3236651396281207E-5,5.565906164406309E-6,1.2300125265188005E-4,0.020895922568030214,8.852132225136079E-6,6.15945081504726E-4,1.50480537570317E-5,5.186370276788711E-6,1.5271527649702958E-4,2.8302499272440737E-5,7.100487708168398E-6,0.02453222779912756,3.48639014276211E-5,2.7740875950638435E-5,1.5626471163650046E-5,1.7602196404783196E-5,6.134640787086566E-6,2.5401332682636545E-5,2.4898828981539166E-6,4.732400230441443E-5,0.07330237673967437,1.5453099877174166E-4,2.764162219656962E-4,2.5600213404953724E-5,2.15556706125184E-5,8.24520097537371E-5,6.467325116462508E-5,1.700470260311323E-5,6.898027364734485E-5,0.007101019559051086,1.54985654443223E-5,1.1664975154856606E-4,2.3304310125616504E-5,5.764227447549486E-6,0.052245363879914214,9.421227827626216E-6,1.1718226424387759E-5,8.858059601928813E-6,2.319118011247854E-4,7.681959084279122E-6,1.7008612740844484E-5,5.009632574029773E-5,4.223876623460664E-6,2.0525096968024173E-4,2.788745964932052E-5,4.793780036665489E-6,2.9497141753717328E-5,1.2522928491320705E-5,1.8141851960347984E-5,2.3985142881865E-5,6.055614582821245E-5,9.481721981158394E-5,8.452353212588265E-6,3.166375259471625E-5,1.8336619242089865E-5,3.450489585050914E-6,3.996152688741515E-5,8.889673526339175E-5,7.43302871658992E-5,0.6448153623339103,4.330800667793352E-4,7.85816715951972E-5,0.003916554896767083,3.1431378532735386E-4,1.6116514309260383E-4,2.4082480926106902E-5,0.01399326654111837,5.449059102890808E-5,8.016522523144E-5,1.0220159192725802E-5,2.5697671319240308E-5,4.410510922273096E-5,5.8032519785265796E-5,5.274744530288255E-5,1.308511689383651E-5,0.06253926590320473,7.927890282570568E-5,2.2967636028420763E-5,1.9271938257608484E-5,1.2765778656904022E-4,8.44913915769618E-6,1.3932116672266878E-5,9.873796131963221E-5,1.894342030416829E-5,6.7229810235746154E-6,3.24086162503012E-5,8.850996800889011E-6,2.1885710274863557E-5,1.9556108365288987E-4
6,3.7878055509994646E-6,8.280582577551584E-5,0.06250365646917423,1.5200419853839765E-5,1.0705310201132171E-5,7.485724401316677E-5,3.349316743649574E-5,4.398621579054603E-5,5.86870134171457E-6,2.0627653615598113E-6,1.1864427222162699E-4,0.03748262035560189,1.6641831114671898E-4,8.691540711511822E-5,5.852446125432358E-5,4.490813880035719E-5,6.840915461041569E-5,2.6306202408121332E-5,0.0062991164025575,8.27074966407017E-6,7.114464943503137E-5,4.7360022698410494E-5,5.726393424693386E-5,4.504284631725371E-5,1.6496938211422766E-4,1.554867187611317E-5,2.4599664556472575E-5,0.025017535644970078,2.7836613076892856E-4,1.0820474032555066E-4,2.076170441991469E-4,1.90701107615033E-5,0.3202038181399389,3.452232088146131E-5,7.36727816324733E-5,1.0932062271111373E-4,1.729082500685326E-5,5.207485001399622E-5,1.8111011338076735E-4,4.15616527721232E-5,1.8326042062704522E-4,1.7973535967178187E-5,5.2094078212541464E-5,0.0015679149475630104,3.1242322962074696E-5,0.012583741105475001,4.54338707940126E-5,1.7573405477884298E-4,6.777978231852393E-5,2.2621971157349706E-4,2.5216698890649428E-5,7.254755106760812E-6,1.8865821774217167E-4,3.1990649705619386E-5,6.295514503478518E-5,1.267823511704361E-4,8.335029224189273E-5,0.006551344442980179,1.6229097835273557E-4,7.239077700947489E-6,4.3911505652170024E-5,4.1772186005030835E-5,1.000574754171926E-5,2.2111754043219913E-4,1.7279509878014298E-4,1.591334773429059E-5,0.026034940177901204,2.7051664623803362E-5,9.323461466037802E-6,2.745340034952097E-4,5.0878986126411184E-5,1.2764442182900491E-5,4.778112662449025E-4,6.267432214990846E-5,4.9869364151928074E-5,2.8091477077230964E-5,3.1643209246378906E-5,1.1028153397061346E-5,4.566360167388732E-5,4.476025817088088E-6,8.50736619941236E-5,0.10061502215850289,2.7779810068801305E-4,4.969093713996525E-4,4.602112661944715E-5,3.875031160614649E-5,1.482227636497113E-4,1.1626215116482537E-4,3.056910343850828E-5,1.2400482205176795E-4,3.0156589539628154E-4,2.786154284928446E-5,0.3242693416285258,4.189381510633544E-5,1.0362266791714938E-5,4.4197831065671215E-4,1.6936402517720684E-5,2.1065683066835176E-5,1.5924003292257416E-5,4.169044294780201E-4,1.3809744712308223E-5,3.05761326355225E-5,9.005742700633861E-5,7.593200800255496E-6,3.6897664542870194E-4,5.0132875508286136E-5,8.617707773110623E-6,5.302657732130184E-5,2.2512284121578177E-5,3.2613340091019814E-5,4.311773812550513E-5,1.0886089153485747E-4,1.7045151966617935E-4,1.519467089104598E-5,0.012520753849725483,3.296347036503675E-5,6.202894311106967E-6,7.183824836539479E-5,1.5980835178586354E-4,1.3362246256352637E-4,3.866847932634138E-5,0.013242374046009763,1.4126511374122356E-4,0.03820031402816548,5.650372629311302E-4,2.8972420423147043E-4,4.3292721294125087E-5,2.2782440377755342E-4,9.795693300059125E-5,1.4411184479183714E-4,1.837262966676395E-5,4.619632527668109E-5,7.928710530635973E-5,1.0432420616331643E-4,9.482330560051473E-5,2.3522921933337906E-5,2.514257958987575E-4,1.4251851605606735E-4,4.1288581040062576E-5,3.46448795846345E-5,2.294885228775217E-4,1.5188893031900405E-5,2.5045560961114326E-5,1.7749977893377966E-4,3.405430769787409E-5,1.2085803975610533E-5,5.8260492146037256E-5,1.5911306598843218E-5,3.9343619046594895E-5,3.515572800219088E-4
7,1.2805575288741377E-5,2.799447389887727E-4,6.237275255227777E-4,5.138862548196625E-5,3.619184087571672E-5,2.53072672609964E-4,1.1323159847878046E-4,1.487058378231786E-4,1.984053718349759E-5,6.973667677711718E-6,4.011051095563977E-4,3.080635673527148E-4,5.626165821136681E-4,2.93838153669365E-4,1.9785582568448328E-4,1.5182261727597938E-4,2.3127337663140542E-4,8.893435815605177E-5,0.02129565740886872,2.796123140208102E-5,2.405213658581321E-4,1.6011179248126136E-4,1.935943150870447E-4,1.522780279950229E-4,5.577181337736484E-4,5.256597406299408E-5,8.316500208744132E-5,3.038297936046997E-4,9.410827449831905E-4,3.6581179529449005E-4,7.018986732348493E-4,6.447103364549195E-5,0.008032943544116072,1.1671089585709936E-4,2.4906831652873646E-4,3.6958430043217795E-4,5.845573603198484E-5,1.760513847729555E-4,6.122857050668679E-4,1.4050902733312606E-4,6.195553288544121E-4,6.076380240054035E-5,1.761163902598589E-4,0.005300708454282519,1.0562208473992429E-4,4.053798667025966E-4,1.5359997900582796E-4,5.941106635403929E-4,2.291456342856187E-4,7.647894036132334E-4,8.525103304010077E-5,2.4526420765314438E-5,6.378038625820381E-4,1.0815198083042228E-4,2.1283480334513308E-4,4.286178161305772E-4,0.08455567008179506,0.0010799029772174216,5.486631544301642E-4,2.447341957563571E-5,1.4845326247607456E-4,1.412207848741301E-4,3.382680334047672E-5,7.475403036247997E-4,5.841748255452982E-4,5.379884731770619E-5,0.1512227053157719,9.145457003052599E-5,3.152017339525859E-5,9.281273295958568E-4,1.720084831927737E-4,4.315322505105587E-5,0.0016153543420658067,2.118854149600452E-4,1.6859521658409054E-4,9.496990271570689E-5,1.0697737593076346E-4,3.728328889126706E-5,1.5437663874687732E-4,1.5132267172465463E-5,2.876116973499941E-4,0.003057413857845185,9.391623845345094E-4,0.001679920017399093,1.5558533664499446E-4,1.3100462155555035E-4,5.011022170662543E-4,3.9305178418658817E-4,1.0334610642509088E-4,4.192277200005391E-4,0.10636187085917981,9.419255550825833E-5,7.089390458255604E-4,1.41631980906526E-4,3.503210124614682E-5,0.4650005780807535,5.7257526723850534E-5,7.121753925566289E-5,5.383487095935055E-5,0.02247791549195016,4.668711824055988E-5,1.0336987029321268E-4,3.044604973282492E-4,2.5670616725440448E-5,0.0012474130863390624,1.694860792400131E-4,2.9134205602455297E-5,1.7926892472424404E-4,7.610811731461215E-5,1.1025713340609147E-4,1.4576974303781215E-4,3.680300701236612E-4,5.762518003569897E-4,5.136918974935095E-5,1.9243650546832812E-4,1.1144083186273704E-4,2.097035580087439E-5,2.4286624159247799E-4,5.402700463395124E-4,4.5174243545125024E-4,1.3072796811967974E-4,0.002632044777058816,4.7758023090929995E-4,0.002734397293972165,0.001910242517464954,9.794814069264512E-4,1.463613151525513E-4,7.702144463081728E-4,3.3116665143021314E-4,4.872042805878298E-4,6.211303333346384E-5,1.5617763727011593E-4,2.6804886965727426E-4,3.526927289364212E-4,3.205726805786855E-4,7.95248182022074E-5,8.500045515968242E-4,4.818176547933163E-4,0.08441347048830583,1.1712523462915188E-4,7.758403957232511E-4,5.134965632576301E-5,8.467246066833717E-5,6.000801129486986E-4,1.1512866625796687E-4,4.085892759035994E-5,1.9696341548956965E-4,5.37919467750849E-5,1.330104381149637E-4,0.0011885227889900003
