,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199
0,3.151630230678953E-5,1.0248554774776512E-5,0.09855912494413495,1.6612835332079017E-5,6.395755495120878E-5,6.912182522045678E-5,3.4084676725785295E-6,1.7598114012371292E-4,0.023120731333308282,2.1695390880055644E-4,8.995267417161554E-5,3.0405057139667124E-5,8.299263657638715E-6,8.062580072271538E-5,1.1001121810880076E-4,1.7976776548404055E-4,1.099955102827589E-4,0.02319767941071779,9.158681035887401E-5,1.0615844369984569E-4,4.866725811037472E-5,9.334444544644617E-5,6.816398924769792E-6,3.302247712715681E-5,1.2195436680449356E-5,1.8571065224784255E-5,0.007807646796950813,3.233191120953796E-5,3.132162470571962E-5,4.906448645558121E-4,2.395384353797062E-5,2.9156664385661724E-6,0.030744198745611892,1.951840383250881E-5,1.903681110988282E-5,6.639007859538454E-4,3.8957989540488326E-6,3.568231851316967E-5,7.89629884890308E-5,2.357186199323095E-4,7.898116643006528E-5,1.3014487399659434E-4,1.6886339419058826E-4,5.586498928444354E-5,6.932175237598916E-5,0.0761661047980815,1.9876936467427494E-4,4.900733094346522E-5,4.282008367958745E-5,2.9913443252124956E-5,2.4435593931422705E-5,2.4433857037749157E-5,4.0242501801070916E-5,3.6355604777775196E-5,1.5251031657819228E-4,9.0144301878255E-5,5.0968713623272214E-5,1.2294000646923404E-4,2.8420159372883552E-5,4.0357126148223235E-5,6.942676175276282E-5,1.2687575753762056E-4,3.47389657213552E-5,7.366447228961816E-5,5.840909265859225E-6,2.297215209101052E-5,4.4841448711732836E-5,1.585266457823654E-4,6.708470001133858E-5,4.4835560934127644E-4,4.070907892378414E-5,1.1201447340969243E-5,3.127924917214582E-5,2.5950881417898467E-5,1.2538920976947192E-4,4.4792052649712044E-5,8.630203076817218E-5,3.618200543673813E-5,5.491038006114303E-5,5.574938381309278E-5,1.004426873475782E-4,4.170473011320256E-5,6.830758754604052E-5,2.5946610502825446E-5,8.633066362971139E-5,4.581960601777183E-5,3.471934491259839E-5,2.6863717446782498E-5,1.4726072391983006E-4,2.916802346403635E-6,1.806316431580301E-4,1.9646632341163752E-4,2.1029643373449376E-5,1.3134958049406523E-5,3.428461884585615E-5,4.76058913456851E-5,6.811245743877549E-5,1.221099160834414E-5,1.5602572182813402E-5,0.015180010919654688,1.994898780377354E-4,8.769028715118184E-6,0.015166398110337358,6.065268493563142E-5,2.106384485798511E-4,0.008369298947327405,2.2943084102006193E-5,9.667286091205397E-5,6.325986177502855E-6,2.4323524063834422E-6,1.3195485692978133E-4,7.19814155054566E-5,1.3200910803372733E-4,3.892309662678628E-6,2.529428883708565E-4,7.302251481895032E-6,5.650173769901594E-5,8.285948502450294E-6,6.329112572149337E-5,1.6636720207249532E-5,2.443493900889782E-5,9.735701377762507E-6,3.819970441473091E-5,2.2818781053125342E-4,3.7066771653899923E-4,1.902980370693972E-4,0.36242640029938106,1.0721969805993937E-5,2.3658891466685835E-4,8.534852907785741E-5,5.345096059366085E-6,1.5632270803273002E-4,6.331697154133456E-6,9.733989377455673E-6,3.133758524188776E-5,1.0790000972019057E-4,4.070074427167119E-4,0.015658735735345073,2.8046145757622325E-4,6.586627468378088E-5,5.862815515938952E-5,6.332519098153324E-5,0.01511526064202167,3.136303755172838E-5,1.8023841885494817E-4,6.476846082311772E-5,3.7300057212132254E-5,0.0013192229617935757,2.4408199540963733E-5,2.456772385397117E-4,2.5004615722857584E-5,2.1457032001308737E-4,3.8717229593078045E-5,1.2667677221610385E-5,1.900764431385967E-5,3.354309759332124E-4,4.61828898888641E-5,5.2329387796567516E-5,7.830733543100579E-5,7.475577054732069E-5,1.9025828474404316E-5,2.148063540872976E-5,5.8309555096379154E-5,8.434192732809395E-5,6.320184278175943E-6,2.9423015992132817E-4,1.810023514080014E-5,0.038394673728702776,1.55110279952695E-4,7.98890659566966E-5,2.2009805309432893E-5,3.3335201313203634E-5,2.690629545145727E-5,1.5145696565202923E-5,5.305784244428214E-5,1.8331027051468404E-4,2.0203163767128175E-4,2.919646191580869E-6,2.197572961482495E-5,2.491580981530803E-5,3.890230421684811E-6,1.5601441782498166E-5,9.970974004670892E-5,2.4313046102074218E-6,1.1682108712196398E-5,8.272062176331026E-6,5.158138171895093E-4,2.253344529714004E-5,2.054221402330264E-5,4.664021128836609E-5,7.788170553484219E-6,7.244621744450639E-5,1.8815949799926894E-4,3.972244616830291E-5,0.2520537299307297,0.0012824540863064276,1.1681014206699662E-5,1.8923164995891602E-4,1.380831532758088E-4,8.80060567768202E-5
1,1.3153484288532939E-5,4.277284907917365E-6,0.009639809288007261,6.933448803777067E-6,2.6693001164748758E-5,2.884833484530105E-5,1.4225408026237817E-6,7.344659722967258E-5,0.019097849671453244,9.054678442176121E-5,3.754219244727114E-5,1.2689700634468172E-5,3.4637386411801904E-6,3.3649575788850067E-5,4.591372474063204E-5,0.018971623679223,4.590716900192141E-5,2.3336761605552154E-4,3.822420724885517E-5,0.015791469679673816,2.031152032651005E-5,3.895776492590455E-5,2.8448577275519103E-6,1.3782093782204951E-5,5.089825678361112E-6,7.750725712606722E-6,0.009557425490170416,1.3493882688810307E-5,1.307223463106755E-5,2.0477305536550631E-4,9.997254803549595E-6,1.2168677758247349E-6,2.3351191376644567E-4,8.146102155291153E-6,7.945107056028887E-6,0.06641517077235994,1.6259309177372966E-6,1.4892191709948611E-5,3.2955592897784876E-5,9.837832920920922E-5,3.296317955117674E-5,5.431660537722785E-5,7.047597084115254E-5,2.331552895003446E-5,2.8931775430225874E-5,0.07902979147585923,8.295737519694715E-5,2.0453451401528616E-5,1.7871173224270742E-5,1.2484523152577554E-5,1.0198315707509177E-5,1.0197590806363622E-5,1.679540670789961E-5,1.517319105488972E-5,6.365093320348933E-5,3.762216921624592E-5,2.127204414161298E-5,5.13096183614421E-5,1.1861293756796253E-5,1.6843245744810566E-5,2.8975601611803126E-5,5.2952223491246496E-5,1.4498478767202716E-5,3.0744231015826486E-5,2.4377323047404176E-6,9.5875410338922E-6,1.87147998950933E-5,0.056755952023526096,2.799813058684849E-5,1.8712342602055862E-4,1.699013497244209E-5,4.674979322575133E-6,1.305454899302361E-5,1.0830728417349055E-5,0.19846659731518812,1.8694184204858412E-5,3.601857840832711E-5,1.5100738513262118E-5,2.291711808006172E-5,2.3267280436097815E-5,4.192025121042761E-5,1.740567490950041E-5,2.8508508733934593E-5,1.082894592986801E-5,3.603052847438262E-5,1.9123038673597653E-5,1.4490289925846941E-5,1.1211705038497475E-5,6.145998980280714E-5,1.2173418525659668E-6,7.538750761948338E-5,8.19961895613652E-5,8.776825435086866E-6,5.481939557870917E-6,1.4308854856686624E-5,1.9868553669831283E-5,2.8427070220775725E-5,5.09631760427557E-6,6.511810493172134E-6,3.658689307812888E-5,8.325808500464287E-5,3.6597974060285914E-6,3.090551993557869E-5,2.5313697355488886E-5,8.791099593428988E-5,3.435354290599593E-4,9.57540936524193E-6,4.0346895544922334E-5,2.640181547482325E-6,1.0151542795249642E-6,5.507201068596101E-5,3.0041798961720675E-5,5.509465265190114E-5,1.6244746447656348E-6,1.0556696263715721E-4,3.0476306897630785E-6,2.358127904296405E-5,3.4581814954571484E-6,2.641486363715586E-5,6.943417274292126E-6,1.0198042372361628E-5,4.063243011939891E-6,1.5942835138293523E-5,9.523530874403912E-5,0.0033041327864686896,7.942182481831754E-5,8.767287771526266E-5,4.474867007316514E-6,9.874155101124199E-5,3.562062977271121E-5,2.230802216363594E-6,6.524205358972182E-5,2.642565051760573E-6,4.062528500163773E-6,1.3078895839596412E-5,4.503260150164659E-5,1.6986656464254457E-4,0.0726733391322145,0.1134966322645705,2.7489614763933303E-5,2.4468749863100856E-5,2.642908094153241E-5,9.563045190345792E-6,1.3089518486705726E-5,7.522339351618189E-5,2.7031436731897617E-5,1.5567362938877074E-5,0.07298753828794667,1.0186882523470376E-5,1.025346078269498E-4,1.0435799760067563E-5,8.955198187921981E-5,1.615882682526382E-5,5.28691759853957E-6,7.932934149781739E-6,1.399937730281984E-4,1.927465698986378E-5,2.183992822223993E-5,3.268195285862321E-5,3.119968972881457E-5,7.940523398916864E-6,8.965049186482855E-6,2.4335780554635067E-5,3.5200519565256095E-5,2.637760096168103E-6,1.227984091555049E-4,7.554222453691112E-6,0.11680605569138423,6.473604074765434E-5,3.334209589875025E-5,9.185900855790639E-6,1.3912610764424814E-5,1.1229475178854522E-5,6.321131199657469E-6,2.214395236410631E-5,7.65054459647756E-5,0.006383184472668195,1.2185287453839645E-6,9.171679196495606E-6,1.039873617632886E-5,1.6236068632766128E-6,6.51133871502248E-6,4.1614352037597625E-5,1.0147169766204321E-6,4.875585717735236E-6,3.4523859687276086E-6,2.1527744194625202E-4,9.40444458862156E-6,8.573394390527312E-6,1.9465522332650623E-5,3.2504314121139986E-6,0.006329101358082489,0.003227962080853478,1.657835892328995E-5,0.12094303190386112,0.0036846713272051346,4.875128920465211E-6,7.89767628955492E-5,5.762968540675402E-5,3.6729762071747375E-5
2,1.3897564878561754E-5,4.5192470077070834E-6,2.0234452878116957E-4,7.325667668655829E-6,2.8202999855637177E-5,3.04802587935247E-5,1.5030126362868322E-6,7.76014041388888E-5,2.1263765212235842E-4,9.566893329880759E-5,3.9665919977891583E-5,1.3407545406869328E-5,3.659679171863899E-6,3.5553101551146734E-5,4.8511022205396833E-5,7.927117082356182E-5,4.850409561453624E-5,2.465690089062046E-4,4.038651573375655E-5,4.681208615034508E-5,2.1460524476087937E-5,4.1161570098465724E-5,3.005788730321288E-6,1.4561734237033769E-5,5.377752467250078E-6,8.189177185606592E-6,1.1530035476120993E-4,1.4257219305376826E-5,1.3811719002197987E-5,2.1635688004009853E-4,1.0562790374940258E-5,1.2857048742513534E-6,2.467214694068146E-4,8.606919712463306E-6,8.394554504051912E-6,0.003620349881398544,1.7179083444082488E-6,1.5734629390436137E-5,3.481986068191192E-5,1.0394350142048816E-4,3.482787650535549E-5,5.738924612327597E-5,7.446273212934252E-5,2.4634467123176913E-5,0.1364618945988721,3.1060154695616827E-4,0.17312250291338274,2.1610484462361244E-5,1.888212916761841E-5,1.3190761222265051E-5,1.0775225110560581E-5,1.0774459202419446E-5,1.7745507522166952E-5,1.6031524611617717E-5,6.725160834743018E-5,3.975042095962566E-5,2.2475384245938735E-5,5.421215659899629E-5,1.2532276308906514E-5,1.779605276969331E-5,3.0614724924745106E-5,5.5947682400415795E-5,1.5318644466189814E-5,3.24834040784485E-5,2.575632594264834E-6,1.0129899471621377E-5,1.9773479028526578E-5,6.990459487585832E-5,2.9581959256863165E-5,1.9770882728666834E-4,1.795125138674344E-5,4.939438632094116E-6,1.379303290376636E-5,1.1443412829664705E-5,5.529216787171818E-5,1.9751697127528262E-5,3.805611648463984E-5,1.5954973495898202E-5,2.4213518514252246E-5,2.4583489234883598E-5,0.013354664927314646,1.839029803843071E-5,3.0121209029481426E-5,1.1441529508495223E-5,3.806874255501531E-5,2.020481150179034E-5,1.5309992389559342E-5,1.1845940950235864E-5,6.493672528007575E-5,1.286205769080751E-6,7.965211005636085E-5,0.12986277417553996,9.27332243200902E-6,5.792047870713844E-6,1.5118293704283982E-5,2.0992499600306575E-5,3.0035163614030127E-5,5.384611635482913E-6,6.880177664001497E-6,3.865658019613674E-5,0.09991576756223072,3.866828801933152E-6,3.265381696504795E-5,2.6745670089930327E-5,9.288404066448607E-5,0.0036905622358973256,1.0117081525558268E-5,4.262928256758135E-5,2.789534205724102E-6,1.0725806297383235E-6,5.8187384020234676E-5,3.174123608473847E-5,5.82113068215038E-5,1.716369691404937E-6,1.1153878927438407E-4,3.2200323737644634E-6,2.491525045609141E-5,3.6538076634839536E-6,2.7909128342196825E-5,7.336200046441374E-6,1.0774936313093436E-5,4.2930969572090125E-6,1.684470675772256E-5,1.0062268315886383E-4,1.6345123830974686E-4,8.39146448936415E-5,9.263245231533791E-5,4.7280061459710005E-6,1.0432727034804593E-4,3.763565625824732E-5,2.3569966598264936E-6,6.893273696036706E-5,2.792052542661955E-6,4.292342026154451E-6,1.3818757029208077E-5,4.758005462971925E-5,1.7947576102525373E-4,2.4975714397012106E-4,0.00677886013938079,2.904467715839287E-5,2.585292468978735E-5,2.792414990649395E-5,1.010401792058337E-5,1.38299805897602E-5,7.947871216815964E-5,2.856058041364678E-5,0.2961722536032415,0.0538232234020655,1.0763145161745324E-5,1.0833489692272667E-4,1.1026143419022107E-5,9.461785568522196E-5,1.7072916897108713E-5,5.5859936973025854E-6,8.381692987618742E-6,1.4791309287913657E-4,2.0365006727698946E-5,2.3075393010224545E-5,3.453074107571474E-5,3.296462767475266E-5,8.389711553644396E-6,9.472193829072423E-6,2.571243342901382E-5,3.7191780800142014E-5,2.786975775121116E-6,0.040060864860347364,7.98155791684681E-6,2.9271466183226354E-4,6.839809943408447E-5,3.522822780455774E-5,9.70553887555713E-6,1.4699634445705927E-5,1.1864716331199254E-5,6.678711817044991E-6,2.339661552005949E-5,8.083328915257001E-5,8.908874412763355E-5,1.2874598033411941E-6,9.690512709987766E-6,1.09869831822102E-5,1.7154528203098303E-6,6.8796791977929035E-6,4.396843791618091E-5,1.0721185890079738E-6,5.151393147767383E-6,3.6476842891017425E-6,2.2745549017358808E-4,9.93644542770686E-6,9.058383479100193E-6,2.0566669148564998E-5,3.434305347713137E-6,3.1946197156654394E-5,8.297162546251857E-5,1.751618154266276E-5,0.027956869089505287,0.007220703139554664,5.150910509893093E-6,8.344440622448196E-5,6.0889744063456545E-5,3.880753115820834E-5
3,1.8519456314811857E-5,6.022205923584574E-6,2.6963793254778214E-4,9.761953518618243E-6,3.7582427449489304E-5,4.06170308340563E-5,2.0028672002288797E-6,1.0340918185855153E-4,2.833542238351983E-4,1.2748540096006172E-4,5.285755300560311E-5,1.786647183309061E-5,4.876772955678715E-6,4.7376940981093035E-5,6.464425706013965E-5,1.0563426024047957E-4,6.463502690377959E-5,0.08014499507084291,5.3817796166040956E-5,6.238030849590415E-5,2.859761756830824E-5,5.4850609149772905E-5,4.005419191718116E-6,1.940450743904392E-5,7.166223202364089E-6,1.0912639046358621E-5,1.53645613583458E-4,1.8998720452380662E-5,1.8405060809482864E-5,2.8831034957012237E-4,1.4075641065218435E-5,1.7132897353239587E-6,3.2877324297683367E-4,1.1469309552635305E-5,1.1186318378690324E-5,3.9011815165235236E-4,2.2892304382184546E-6,2.096747050092513E-5,4.639984734169035E-5,1.385118292726782E-4,4.641052897501155E-5,7.647509803386397E-5,9.922668660307118E-5,3.2827113362147315E-5,4.073451105705279E-5,4.138978181020033E-4,1.1679988756216259E-4,2.8797449512898928E-5,2.5161729360930506E-5,1.7577592070945078E-5,1.435872488892758E-5,1.4357704263912702E-5,2.3647103230860864E-5,2.1363103701906287E-5,8.961737065263202E-5,5.297015634679686E-5,0.004464195820550351,7.224140881080399E-5,1.6700115858855746E-5,2.3714458232378407E-5,4.0796216156428816E-5,7.455411571618406E-5,2.0413142120412667E-5,0.6518774237930064,3.4322067016268162E-6,1.3498784310589407E-5,2.6349514052316726E-5,9.315265676543871E-5,3.9419985224110516E-5,0.15989631052688497,2.3921271010997833E-5,6.582140019930438E-6,1.838016030449349E-5,1.5249130753708346E-5,7.3680597744941E-5,2.6320488178538357E-5,5.071237967997281E-5,2.126109410124563E-5,3.226617053209895E-5,3.2759181837198953E-5,5.902164354081129E-5,2.4506330721611557E-5,4.01385724510125E-5,1.5246621099360281E-5,5.072920478284439E-5,2.6924294092242304E-5,2.0401612636176357E-5,1.5785527022374108E-5,8.653263054065028E-5,1.713957211964104E-6,1.061418878387002E-4,1.1544658565385354E-4,1.2357336783343643E-5,7.718300180807279E-6,2.0146161018674624E-5,2.7973942390892896E-5,4.002391104619342E-5,7.1753635134584354E-6,9.168307599209156E-6,5.151253866975745E-5,1.1722327212133306E-4,5.152814014541826E-6,4.351344585042519E-5,3.564043580072817E-5,1.2377434093383243E-4,4.836809191776253E-4,1.3481703520232566E-5,5.6806436461392145E-5,3.7172452377806207E-6,1.4292870938270403E-6,7.753867140409689E-5,4.2297369372689545E-5,7.757055017400391E-5,2.2871800777900284E-6,0.013451370568793109,4.2909135088982794E-6,3.320127636935577E-5,4.868948768931281E-6,3.719082354600824E-5,9.775988632826732E-6,1.435834004653804E-5,5.7208455041594305E-6,2.244672456371673E-5,1.3408661167067584E-4,2.178099612363546E-4,1.1182200722646103E-4,1.2343908224052332E-4,6.300391762267739E-6,0.004573269060517107,5.0152087653072196E-5,3.1408593560983285E-6,9.185758958155324E-5,3.7206010940989097E-6,5.719839506863658E-6,1.8414439462138548E-5,6.340367905248716E-5,2.391637344325012E-4,3.328184870863152E-4,0.04007301589392739,3.870402005767333E-5,3.4450791457804395E-5,3.721084080847195E-5,1.3464295372563485E-5,1.8429395624686297E-5,1.0591082328575995E-4,3.80589280149445E-5,2.1918078249022658E-5,0.018512178713679727,1.4342627530410159E-5,1.4436366431539282E-4,1.4693090707165847E-5,1.2608476810687007E-4,2.2750830192572508E-5,7.443718892911223E-6,1.1169179527833527E-5,1.971043190587618E-4,2.7137765194120897E-5,3.074954040755618E-5,4.60145756798193E-5,4.392762239220419E-5,1.117986481583305E-5,1.2622346530185166E-5,3.4263577237957744E-5,4.9560593227435165E-5,3.713835953909634E-6,1.7289409589110567E-4,1.0635972161799496E-5,3.9006231954130194E-4,9.114514848854398E-5,4.694402448022711E-5,1.2933294774169798E-5,1.9588268904640453E-5,1.581054650244733E-5,8.899840570327497E-6,3.117759138556595E-5,1.0771588982130352E-4,1.1871684855799752E-4,1.715628298439072E-6,1.291327138019592E-5,1.4640907011586594E-5,2.2859582843074637E-6,9.167643358872441E-6,5.859095261180013E-5,1.4286713929329523E-6,6.864583917695094E-6,4.860788953498757E-6,3.0310000713375436E-4,1.3240993557568699E-5,1.207091591871528E-5,2.7406494171190047E-5,4.576446910984324E-6,4.2570494028033964E-5,1.1056536929662919E-4,2.3341510668682524E-5,0.001780474695978265,7.535894343159453E-4,6.86394076969709E-6,0.013413932880670719,8.113975110436448E-5,5.171369115741925E-5
4,6.789063071335519E-5,2.207685536161562E-5,9.884679654592779E-4,3.5786427533695254E-5,1.3777373697758377E-4,1.4889831505595638E-4,7.342327719949152E-6,3.790885897829573E-4,0.0010387506330884566,4.6734980394652555E-4,1.9377094826724965E-4,6.549684940808908E-5,1.787780300775125E-5,1.7367952653681818E-4,2.3697992582530797E-4,3.872455233434165E-4,2.3694608891745194E-4,0.0012045078166774135,1.9729111174786817E-4,2.2868049773650312E-4,1.0483624684267612E-4,2.0107730955424888E-4,1.4683499913527713E-5,7.113514707583723E-5,2.6270717928801173E-5,4.00047352908481E-5,5.632507474951426E-4,6.96475691474395E-5,6.747126726793121E-5,0.0010569193361172585,5.160001100292508E-5,6.280763255065493E-6,0.0012052525974815137,4.2045438383218054E-5,4.1008018657776575E-5,0.0014301374143053842,8.392109123341738E-6,7.686482651399252E-5,1.7009759074359507E-4,5.077716802658863E-4,1.7013674863305457E-4,2.803507052867518E-4,3.6375594523749776E-4,1.203411910571324E-4,1.4932898679383014E-4,0.2616059371769059,4.2817769048123086E-4,1.0556881244958801E-4,9.224059535625056E-5,6.443784265762101E-5,5.263777037391649E-5,5.2634028856087676E-5,8.668811468309418E-5,7.831518159403187E-5,3.2852907304916875E-4,1.941837418030923E-4,1.0979391176187825E-4,2.6483038834483423E-4,6.122109522929265E-5,8.693503194983207E-5,1.495551920367734E-4,2.7330856004665726E-4,7.48327094401665E-5,0.048925301143315815,1.2582155423519855E-5,4.9485306972888235E-5,9.659490524953736E-5,3.414891081533662E-4,1.4451005548340762E-4,0.0822435177473607,8.769318865494143E-5,2.4129522476277594E-5,6.737998429719638E-5,5.590191672482683E-5,2.701063231667489E-4,9.64884990546512E-5,1.8590693932493387E-4,7.79412237407373E-5,1.182848260171037E-4,1.2009216030829905E-4,2.1636793962032748E-4,8.983796397033612E-5,1.471443304441643E-4,5.589271656183791E-5,1.8596861861110465E-4,9.870199623367092E-5,7.479044340690414E-5,5.7868296318966606E-5,3.172206983199534E-4,6.283210163296252E-6,3.8910643962653327E-4,4.232166096298883E-4,4.530086487947024E-5,2.8294581568839802E-5,7.385398117312525E-5,1.0254991076265167E-4,1.4672399223556256E-4,2.6304225472141697E-5,3.3610175963239685E-5,1.8884024889752606E-4,4.2972977949873564E-4,1.888974424784102E-5,1.595163072327378E-4,1.3065457345392168E-4,4.537453977742817E-4,0.14807298189779894,4.942269035981406E-5,2.0824719335078544E-4,1.3627080591307636E-5,5.2396355822156346E-6,2.8424966785280136E-4,1.5505828224184664E-4,2.843665325036077E-4,8.384592689796968E-6,5.448752223148906E-4,1.5730095932814627E-5,1.2171283837318623E-4,1.7849120255726965E-5,1.3633815293314947E-4,3.583787897695313E-5,5.263635957696291E-5,2.097209566462329E-5,8.22876364281201E-5,4.91549237828227E-4,7.984713693868385E-4,4.099292370784118E-4,4.525163701098634E-4,2.30966591680923E-5,0.03302072463022916,1.8385296006963986E-4,1.1514102738367806E-5,3.3674151046823153E-4,1.3639382853218523E-5,2.0968407770673008E-5,6.750564854960666E-5,2.3243208046975705E-4,8.767523462013061E-4,0.0012200820918961274,6.041541631466958E-4,1.4188539275616888E-4,1.2629344624841762E-4,1.3641153438402552E-4,4.935887368481482E-5,6.756047647172045E-5,3.882593781379049E-4,1.3952054440940614E-4,8.034966745544749E-5,0.1003750299045489,5.2578758931896315E-5,5.292239715819473E-4,5.386352484010065E-5,4.622152121861306E-4,8.340245981146035E-5,2.7287991715419588E-5,4.094518920022714E-5,0.24455565295961842,9.948456174203421E-5,1.127249988837482E-4,1.686852201169537E-4,1.610346405018178E-4,4.098436048740264E-5,4.627236634001083E-5,1.2560713606480102E-4,1.8168459567830433E-4,1.3614582468881816E-5,6.338139207291152E-4,3.8990499831074084E-5,0.0014299327388997548,3.3412976667142113E-4,1.7209249429405736E-4,4.741227412372059E-5,7.180879977859943E-5,5.796001544146227E-5,3.2626000423381154E-5,1.1429419456533571E-4,3.94876586737037E-4,4.352050939237415E-4,6.289336213264112E-6,4.733887019528986E-5,5.367222419144199E-5,8.380113706789977E-6,3.36077409190009E-5,2.1478906612015339E-4,5.23737847912795E-6,2.5164935937365243E-5,1.7819207119682275E-5,0.00111113686620892,4.8540269682530586E-5,4.425087222209769E-5,1.0046969755995709E-4,1.6776835233786844E-5,1.5605953221374077E-4,4.0532251751902737E-4,8.556784033837682E-5,0.006527057167572241,0.002762589847398003,2.516257821570839E-5,0.03291871029686655,2.974508962228099E-4,1.895776554943924E-4
