,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99
0,9.500214438768705E-5,9.233370424168928E-5,1.695227024179204E-4,5.0159405966228304E-5,3.066999410122775E-5,0.17357585173305518,3.0135863819278137E-5,1.5159926163529466E-4,3.666264809866436E-4,9.209730978745599E-5,2.708736414933379E-4,2.089442174868352E-5,2.506753548901081E-5,3.773872829676079E-5,6.476587136739573E-5,1.0110743448961302E-5,8.279513000860267E-5,9.909363214088458E-5,4.5364962980603375E-5,5.791960531282569E-4,7.990071139032004E-5,3.839247550975284E-5,7.56487946284966E-5,5.4967693913270876E-5,0.1517050910701732,9.180167781682442E-5,1.187624452457318E-5,5.209290192849799E-4,8.878064655685542E-5,1.7102722642640212E-5,2.5444995322683572E-5,4.501879042477377E-5,0.0023849777846432834,1.4438422407987036E-4,0.05981046299905124,4.090718688109819E-5,0.1991784658866127,1.005336594610666E-4,1.2897211324338162E-4,4.578093101780348E-5,7.871841624040853E-5,0.07080538299921864,1.8028311716420433E-4,1.1932343308327666E-4,3.081656067586805E-5,0.021885110802674915,4.839148204879725E-4,4.083532589299195E-5,1.8271104566536781E-4,2.849373176595879E-4,8.26631703454317E-5,6.78070733446978E-5,3.728956704688766E-5,6.90152158798914E-5,2.1846498551111033E-5,1.5082755650484482E-5,3.3796726225486724E-4,1.598851132506192E-4,6.980275423244303E-5,0.0011408673266973214,3.3786954562334624E-5,7.91445836700463E-5,2.352426068877451E-4,1.8931737527349586E-5,0.0060070656863091465,2.5576328427334856E-4,0.14626585816608678,2.1877108274086514E-4,1.8197937555088436E-4,5.428152920342325E-5,1.1588357736518106E-4,8.571223222737289E-5,4.7138952249814396E-5,7.73321160336513E-5,4.151804708779501E-5,1.486079405231113E-4,1.7102292686488696E-5,4.4355242118702404E-5,5.9646322308662565E-5,1.3052648626527897E-4,1.4626927322561526E-4,1.3221929921427E-4,4.364315794641201E-5,3.300924462800792E-5,5.689545866989736E-4,1.298672854045235E-4,2.411230524512346E-5,1.0049332104023888E-4,7.441296387196794E-5,1.7111394652148424E-5,3.395188628294729E-5,2.3349566807617246E-5,1.261803400001547E-5,0.14616593288252558,2.0526198753407863E-5,3.6404057305165316E-4,2.2621839076935026E-4,2.2866628022893084E-4,1.0840845241536118E-4,0.01085394716386267
1,9.986680692194537E-5,9.706172711495033E-5,1.7820325109894116E-4,5.272785938922482E-5,3.224047624341299E-5,0.04022556134829366,3.167899538335001E-5,1.5936202586605685E-4,3.8539988991986184E-4,9.681322788926976E-5,0.02304288537077618,2.1964337710169825E-5,2.6351139154018043E-5,3.967117075707647E-5,6.808226080228934E-5,1.0628472339889732E-5,8.703472238378382E-5,1.0416780265320634E-4,4.7687913027701044E-5,6.088542609277063E-4,8.399209269193469E-5,4.0358393631006644E-5,7.952245305339785E-5,5.77823596547436E-5,1.662844238512252E-4,9.650245784169551E-5,1.2484377342613754E-5,5.476036159423162E-4,9.332673220424782E-5,1.797848154902808E-5,2.674792712731218E-5,4.7324014422911314E-5,0.29267340566472066,1.517775364092533E-4,2.882177811090433E-4,4.300187285566208E-5,0.15817174399904255,1.0568156775055065E-4,1.355762358271716E-4,4.81251810485916E-5,8.27492571515164E-5,0.0061566063002336255,1.8951466168649488E-4,0.07408939311133811,3.2394547879428717E-5,2.4761438491302735E-4,5.08694074810839E-4,4.29263321668631E-5,1.920669142530949E-4,0.1027111641689309,8.689600561809059E-5,7.127919001515486E-5,3.9199009837899215E-5,7.254919647736695E-5,2.2965166384256204E-5,1.585508049429921E-5,3.5527315244391223E-4,1.6807216129283942E-4,7.337706137562596E-5,0.08654231670727379,3.551704321523223E-5,8.319724683307955E-5,2.4728839704926057E-4,1.990115263741152E-5,0.08596815737970957,2.6885985251044064E-4,1.3806650423337107E-4,2.299734350314156E-4,0.10829246953686641,5.70610593195073E-5,1.2181749076026949E-4,9.010119720844326E-5,4.95527408689225E-5,8.129197030839942E-5,4.3644012659049486E-5,1.5621753170882104E-4,1.7978029576620036E-5,4.662648858291142E-5,6.270056104518159E-5,1.3721020179144537E-4,1.5375911103885587E-4,1.389896966125514E-4,4.5877941557950627E-5,3.469951000739498E-5,5.980883718303294E-4,1.3651724601125586E-4,2.534699556392173E-5,1.056391637678795E-4,7.82233405718227E-5,1.798759761587861E-5,3.569042039954623E-5,2.4545200480649358E-5,1.3264150755079248E-5,3.3024464768422235E-5,2.157725955514051E-5,3.826815684532668E-4,0.005927337444271144,2.403753242031221E-4,0.005803494951631483,3.066169768244623E-5
2,0.004827987055842697,8.094320431794952E-5,1.4860998863889665E-4,4.397162530124345E-5,2.6886472489696853E-5,0.10946079068611489,2.6418233758246382E-5,1.3289762508472542E-4,3.2139858790019015E-4,0.11869835088064742,0.03819509481154292,1.831683741705104E-5,2.1975146166813535E-5,3.3083191238904915E-5,5.6776203250753914E-5,8.863458685177857E-6,7.258133072702673E-5,8.68692118318138E-5,3.97686359230595E-5,5.077450845662371E-4,0.004814748570647734,3.3656290679332354E-5,6.631658385537089E-5,4.818675169429111E-5,0.023862193439119165,8.047680990689393E-5,1.0411163453013752E-5,4.566660071685408E-4,7.78284600704517E-5,1.4992891107594117E-5,2.2306041679884468E-5,3.946516801666599E-5,0.03530369356757423,1.2657265129745367E-4,2.4035499303187192E-4,3.586078142302305E-5,0.16986264374305599,8.813159404162766E-5,0.04281540318130381,4.0133289178350675E-5,6.900752982523482E-5,0.057325962122653354,1.5804297366324362E-4,1.0460341760682877E-4,2.7014958271727627E-5,2.0649438605540137E-4,4.242179657897499E-4,3.5797785373091515E-5,1.6017138727291135E-4,2.497867892395795E-4,7.246564991398562E-5,0.09495353416239047,3.2689439562647875E-5,6.050133876781245E-5,1.915146381678423E-5,1.3222111928914176E-5,2.962748368663657E-4,1.401613148257096E-4,6.11917245624942E-5,0.0010001272870285168,2.9618917478516334E-5,6.9381124252255E-5,0.08086620067111422,1.6596274473716645E-5,5.213155334827758E-4,2.2421173228118183E-4,1.1513853703006525E-4,1.917829745333405E-4,1.5952997768086308E-4,4.758523385461273E-5,1.0158791046887984E-4,7.513857244985638E-5,4.132378176124374E-5,6.779224682751337E-5,3.639628449772847E-5,1.3027532028332515E-4,1.4992514191830737E-5,3.888347656873518E-5,5.228821363872551E-5,1.1442443616276186E-4,0.20889522739557148,1.1590841977987731E-4,3.825923675162129E-5,2.8937147645590223E-5,4.987670291908023E-4,1.1384655584920886E-4,2.1137755341473418E-5,8.809623186195842E-5,6.523320804748319E-5,1.5000493317894625E-5,2.976350283951428E-5,2.046911008679356E-5,1.1061444058181113E-5,2.754026822617285E-5,1.799403926456765E-5,3.191316835660864E-4,1.9831156536936377E-4,2.0045747750731876E-4,9.503493427145913E-5,2.556987325504912E-5
3,1.6596544603485075E-4,1.6130377379679523E-4,2.9615027219817065E-4,8.762673977185696E-5,5.357941427221326E-5,6.627759705285497E-4,5.264630722441091E-5,2.648386437803046E-4,6.404837263128375E-4,1.608908008971848E-4,4.7320684200632273E-4,3.6501828958820764E-5,4.379211369640767E-5,6.592824735619042E-5,1.1314372742431205E-4,1.766311757556804E-5,1.446402159651898E-4,1.7311313300846779E-4,7.925101442664009E-5,0.0010118353845443824,0.019050096722297075,6.707032102723827E-5,1.321558163074947E-4,9.60266517837204E-5,2.763427551527365E-4,1.6037434211423556E-4,2.0747386624203437E-5,9.10044900516313E-4,1.5509670544847873E-4,2.987786233764223E-5,0.04732073391069083,7.864626299704257E-5,0.004166473339762153,2.5223422380892354E-4,0.1612183400124763,7.146343443624817E-5,0.18721850066952236,1.7562881071276343E-4,2.2530980156769325E-4,7.997769613761738E-5,1.3751833863015093E-4,7.762102346811643E-4,3.149483429617024E-4,2.084538925064765E-4,0.47281665933875955,0.02877727184376134,8.453823810272881E-4,7.133789578635321E-5,3.1918984971119154E-4,4.977755957209377E-4,1.444096870176809E-4,1.1845660163255388E-4,6.514357825574821E-5,1.2056718467275175E-4,3.8165074059157635E-5,2.6349050172511234E-5,5.90417066760192E-4,2.793137387161001E-4,1.2194298681693706E-4,0.0019930555879794343,5.902463591994318E-5,1.3826283832540755E-4,4.1096066231096365E-4,3.3073087804410905E-5,0.01049413507889363,4.468095728507173E-4,0.02859521773149377,3.8218548181866884E-4,3.179116474381453E-4,9.482794587179368E-5,2.024445840616109E-4,1.497362922062878E-4,8.2350112054628E-5,1.3509652032662125E-4,7.253058599711883E-5,2.5961290971065007E-4,2.9877111219181467E-5,7.748706715685817E-5,0.009559456530618456,2.2802523724071335E-4,2.555273391831878E-4,2.309825226572021E-4,7.62430808444413E-5,5.766600368097453E-5,9.939438984632825E-4,2.2687363623647311E-4,4.212335964338558E-5,1.755583408928645E-4,1.2999686290646547E-4,2.989301203700244E-5,5.9312765906410346E-5,4.0790882089278384E-5,2.204326706931572E-5,5.488229967778211E-5,3.585855617750517E-5,6.359662349803854E-4,0.00985045214779327,3.994720480882467E-4,1.8938580044720768E-4,5.095569277618204E-5
4,4.6712417143836627E-5,4.540034897920093E-5,8.335406786589035E-5,2.4663307447249392E-5,1.5080391789990409E-5,1.8654405689808216E-4,1.4817760702024999E-5,7.45411379274438E-5,1.8026971102817163E-4,4.528411416757844E-5,0.08795490375824642,1.0273756987218671E-5,1.2325670984352717E-5,1.8556078181585568E-5,3.184528538273672E-5,4.971437946651305E-6,4.071024580937035E-5,0.0027099883042477216,2.2305886757849883E-5,0.026897430947413446,0.49769567535136855,1.8877524741731454E-5,3.719640302743269E-5,2.7027535684175854E-5,7.777907005209432E-5,4.51387523547246E-5,5.83953227487326E-6,0.00823993237164544,4.3653315648745027E-5,8.409384014724344E-6,1.251126743924548E-5,2.213567421227121E-5,0.017140274782001887,7.099351438515767E-5,1.3481305385040906E-4,2.011400468996574E-5,0.17245115895677082,4.943225511392159E-5,6.341540175305568E-5,2.251041764078343E-5,3.8705731539263115E-5,0.040137432743668405,8.864494825084146E-5,5.867115965798252E-5,1.5152458362993242E-5,1.1582092985021762E-4,2.3794021811205282E-4,2.0078670745932978E-5,8.983875718718433E-5,1.401032674383047E-4,4.0645361433634074E-5,3.334064000128792E-5,1.8335226243935617E-5,3.393468194041377E-5,1.074189177548697E-5,7.41616916297002E-6,1.6617801458233117E-4,7.86152791959554E-5,3.432191341059024E-5,5.609628163021352E-4,1.6612996745578557E-5,3.891527744872298E-5,0.005438196666920171,9.308707991119805E-6,0.06150147590613182,1.257584373706283E-4,6.458021777327175E-5,1.0756942532051504E-4,8.947899604895198E-5,2.669014948766031E-5,5.697978757102656E-5,4.214458075594095E-5,2.3178154718601463E-5,3.802408973041755E-5,2.0414363771076024E-5,7.307030965820755E-5,8.40917260590581E-6,2.1809408468818066E-5,2.9328010506877447E-5,6.417968472228733E-5,7.192039032675042E-5,6.501203840366387E-5,2.1459277710065802E-5,1.6230597894443958E-5,0.07479514918592675,6.385555661141517E-5,1.1855985653474462E-5,4.9412420770678364E-5,3.658874682987815E-5,8.413648029270897E-6,1.669409343432349E-5,1.1480948265696861E-5,6.204269088269432E-6,1.544710021038515E-5,1.009270227242111E-5,1.7899822383245223E-4,1.1123125591883919E-4,1.1243487962959776E-4,5.330427943266981E-5,1.4341922572933473E-5
5,4.132372339122213E-5,4.016301398629278E-5,7.373843304697597E-5,2.181817506305764E-5,1.3340734157299858E-5,1.6502453691908463E-4,1.3108399906652966E-5,6.59421531430439E-5,1.594739927802389E-4,4.006018789640905E-5,0.12253952930959248,9.088587529546763E-6,1.0903794954567201E-5,1.6415469138336138E-5,2.8171647817295062E-5,4.3979382597877405E-6,0.16012593663118027,4.310342541017593E-5,1.9732703866276658E-5,2.5193681303747255E-4,3.475495124385205E-5,1.6699833972115264E-5,3.290546633716329E-5,2.3909668496069953E-5,6.880656093137572E-5,3.99315948645494E-5,5.165890168302198E-6,2.265920084029508E-4,3.8617516525078E-5,7.43928660007021E-6,1.1067981203820028E-5,1.958212685525301E-5,0.003391673438834933,6.280377960295911E-5,1.1926116624806876E-4,1.7793674935264142E-5,0.14549458968538384,4.372980380445897E-5,5.609986982085042E-5,1.9913640288497824E-5,3.4240680349688334E-5,0.2591622610881987,7.841896321201818E-5,5.1902918345740055E-5,1.3404487208642768E-5,1.0245995306359422E-4,0.0096275459677559,1.7762417076673037E-5,7.94750556449038E-5,1.2394110653704026E-4,3.595655664419746E-5,2.949449994970605E-5,1.622009444056017E-5,3.0020013855347754E-5,9.502718796628067E-6,6.560647935845901E-6,0.011918325742906194,0.19076489537482627,3.036257472332159E-5,4.962507545317415E-4,1.469653946828872E-5,3.4426053270417705E-5,0.08485581353815656,8.234865538433143E-6,2.586703014659057E-4,1.1125108049994919E-4,5.71303139289525E-5,9.516033314247361E-5,7.915679616118991E-5,2.3611202805076174E-5,5.040666110737481E-5,3.728282765233259E-5,2.0504347941601064E-5,3.363767200024044E-5,1.805938491870654E-5,6.46409980269052E-5,7.439099579143577E-6,1.92934987739235E-5,2.5944763039541556E-5,0.007119566692192783,6.362373214171167E-5,5.751232020000459E-5,1.898375871956311E-5,1.4358253733668108E-5,2.4748201332140375E-4,5.648924889237529E-5,1.0488292013788882E-5,4.371225752952942E-5,3.236790869917198E-5,7.443058722525689E-6,1.4768280931020581E-5,1.0156518532100559E-5,5.488551338692263E-6,1.3665139492244589E-5,8.928419090180138E-6,1.5834918296768734E-4,9.83997389365415E-5,9.946451392211653E-5,4.715515559945056E-5,1.2687453947786666E-5
6,0.011445408743613316,3.244760284894979E-5,0.015275604312081418,1.7626851400558975E-5,1.0777947187858471E-5,0.015349354136860031,1.0590244902970899E-5,5.327450765822407E-5,1.2883865698514306E-4,3.236452989709921E-5,9.518951301269526E-5,7.342648106969722E-6,8.809149840022666E-6,1.326201821809759E-5,2.2759806828442886E-5,3.553083791383209E-6,2.90955888579344E-5,3.482315419893657E-5,1.5942004213314313E-5,2.0353914811423223E-4,2.8078441906277316E-5,1.3491755886536064E-5,2.6584247477845103E-5,1.931656393803764E-5,5.5588655853002235E-5,3.226063989451254E-5,4.173510299789039E-6,0.0268111177560937,3.119899914996763E-5,6.010181834485208E-6,8.941795517730833E-6,1.582035340659087E-5,0.019858159961163756,0.001952742924257626,0.05525446394170485,1.4375467382000043E-5,0.24878299986538333,3.532920380412296E-5,0.017163358060147037,1.6088182315663552E-5,2.7662963682051073E-5,1.5614117902754815E-4,6.335449264336546E-5,4.193224347552248E-5,1.0829453125413094E-5,8.27771507901321E-5,1.7005573465149755E-4,1.4350214232875853E-5,0.001966211608260745,1.0013172325527623E-4,2.9049216032563447E-5,2.382853589929916E-5,1.3104175467492971E-5,2.4253097325582604E-5,7.677223766211147E-6,5.300331761126366E-6,0.01913880634047266,5.618629403880329E-5,2.4529851430725215E-5,4.009197965579256E-4,1.1873299052797635E-5,0.020949855637781522,8.266817349237027E-5,6.652928154166292E-6,0.026837033732263572,8.987948159993402E-5,0.02477220615775166,7.687980533120714E-5,6.395058611662334E-5,1.9075434220813016E-5,4.072342083469898E-5,3.0120707204932436E-5,1.6565413614446822E-5,2.717579468013892E-5,1.4590133841511332E-5,0.0019542272086240167,6.010030740726311E-6,1.5587171470662693E-5,2.0960711947675766E-5,4.586918311561055E-5,5.1401460881566145E-5,4.6464065804629975E-5,0.4755163122005086,1.1599998817656391E-5,1.9994012608844634E-4,4.563752894443714E-5,8.47346600888522E-6,3.53150282106133E-5,2.6149955949029198E-5,6.013229323186497E-6,1.193125880878907E-5,8.205427007297587E-6,4.434187486893754E-6,1.1040033481331358E-5,7.2132484082499485E-6,1.2792992583038633E-4,0.01339352422100109,8.03571426788375E-5,3.8096537318977115E-5,1.0250163670550801E-5
7,1.4182721718343814E-4,1.378435445772387E-4,2.5307779406783453E-4,7.488219355063867E-5,0.02428600204093246,0.01672652450117792,4.498936029765268E-5,2.2632016933277205E-4,5.473309458352775E-4,1.37490634989591E-4,4.0438302765641093E-4,3.1192955805079366E-5,0.0404377817419157,5.6339557900181054E-5,9.668795755823765E-5,1.5094170939658417E-5,1.2360355612123437E-4,1.4793533533083577E-4,6.772464451868262E-5,0.025104888025094356,0.11324028719123039,5.731552690127769E-5,1.1293490367604434E-4,8.206041150920193E-5,2.3615110788716094E-4,1.3704929063915162E-4,1.77298599138628E-5,7.776867946663096E-4,1.3253924026726644E-4,2.5532387445563987E-5,3.7986436002275494E-5,6.720784891817243E-5,0.04396085488513208,2.1554895248335063E-4,0.008489388201500064,6.106970022142944E-5,0.28927034829051473,1.500851296202793E-4,1.9254045299157272E-4,6.834563670294952E-5,1.1751749382524138E-4,6.633172155065089E-4,2.6914184913776285E-4,1.7813608911725477E-4,4.600556200065522E-5,3.5165296888135735E-4,0.210804294686509,6.096242007493539E-5,2.727664656667872E-4,4.253784700949375E-4,1.2340655560162894E-4,1.0122812047891194E-4,5.566901208727625E-5,1.0303173759547105E-4,3.2614296389584116E-5,2.2516810279950266E-5,0.008584617807880286,2.3868998776340407E-4,1.0420744129866139E-4,0.00978325477076378,5.044001662872205E-5,1.1815371252313822E-4,3.511900127402868E-4,2.826289519312424E-5,8.877827556241766E-4,3.818250114245529E-4,1.960770418640612E-4,3.265999316681319E-4,2.7167416678340617E-4,8.103604693349259E-5,1.7300078225492599E-4,1.2795845245114747E-4,7.037300538450419E-5,1.1544790790407678E-4,6.198164388083109E-5,2.2185447277636865E-4,2.553174557074239E-5,6.621724801833544E-5,8.904506274871458E-5,1.94860952192739E-4,2.183631129038144E-4,1.9738812619828284E-4,0.18590680471377238,4.927898561755504E-5,0.008929455175938702,1.9387684152609607E-4,3.5996883805463946E-5,1.500249090220134E-4,1.1108995124641393E-4,2.5545333753080152E-5,5.068624061777553E-5,3.4858203508007725E-5,1.883726583312937E-5,4.690014712033994E-5,3.064324144800359E-5,5.434704842775298E-4,3.3771790147813565E-4,3.4137231741014043E-4,1.6184128499763202E-4,4.354463099856675E-5
8,0.05634688753796948,5.335134156406889E-5,9.795191987411823E-5,0.056320976953380245,1.77214305924465E-5,0.0033465466578239903,1.741280475157896E-5,8.75955757953167E-5,2.1184046252873664E-4,5.321475047444208E-5,1.5651351027991443E-4,1.2073006716808499E-5,1.4484273744102593E-5,2.1805816197775896E-5,3.7422370881730175E-5,5.842089101074468E-6,4.783985758188657E-5,5.7257295790213866E-5,2.6212331183900863E-5,3.346652960236623E-4,4.61674334372948E-5,2.218355790264241E-5,4.371063323280771E-5,3.1760885551389116E-5,9.140056907461158E-5,5.3043931352952714E-5,6.862213352454519E-6,3.009980187273804E-4,0.01881529646411632,9.88212489552709E-6,1.4702373826606375E-5,2.6012309204734632E-5,0.0013780641148995476,8.342665463940335E-5,1.5842295147474388E-4,2.363658338677671E-5,0.09945065272595933,5.808935803716457E-5,7.45213822232931E-5,0.03129978287329949,4.548429142657937E-5,0.009638731162263107,1.041693955750534E-4,6.894627793075034E-5,1.7806118231155784E-5,0.02828210189691686,2.796108429505867E-4,2.3595061386191185E-5,1.0557227704528715E-4,1.6463964360202243E-4,4.77636099633129E-5,3.917960792522254E-5,2.154628631693628E-5,3.9877684814724084E-5,1.2623126254399873E-5,8.714967682116092E-6,1.9528087813779651E-4,9.238322406859781E-5,4.033273238361405E-5,0.031932534790033315,1.9522441648679288E-5,4.573053524717354E-5,1.3592554066322658E-4,1.0938948063635594E-5,0.003470942878985852,1.4778259413375207E-4,7.589019322918024E-5,0.018890406243561128,1.0514951070540492E-4,3.1364412691289535E-5,6.695869475238184E-5,4.9525388538638164E-5,2.7237359998784445E-5,4.468327324531539E-5,2.398954454871681E-5,8.58671604166142E-5,9.881876462544947E-6,2.5628904329860253E-5,3.446424402296652E-5,0.6224146903275318,8.451585496625739E-5,7.639763888685602E-5,2.5217454944067288E-5,1.907307303854072E-5,3.287476738717835E-4,7.50386216876897E-5,1.3932332116367564E-5,5.806605009251523E-5,4.299655781096221E-5,9.887135669708837E-6,1.9617740853161793E-5,1.3491614187441833E-5,7.290826760721578E-6,1.8152360896525502E-5,1.1860243772290712E-5,2.103462989551429E-4,1.3071125796510996E-4,1.321256730775733E-4,0.012571971569130631,1.6853632782085956E-5
9,7.445123193852132E-5,7.236003012929678E-5,1.3285146475280313E-4,3.9308897620779616E-5,2.4035445295480454E-5,0.025746789755862372,2.361685834922651E-5,1.1880523184464813E-4,2.8731765316108174E-4,7.217477264427327E-5,0.008695435423006308,1.6374529752553035E-5,1.9644913394832222E-5,2.9575067295545507E-5,5.075568495798468E-5,7.923582256392368E-6,6.488484515144721E-5,7.765764696894255E-5,3.5551590993235306E-5,4.539040667688009E-4,6.261654864860676E-5,3.0087395577157858E-5,5.9284408694733956E-5,0.0297341276257516,0.008607123222238782,7.194309193268729E-5,9.307169236615572E-6,0.025857713305899668,6.957557169954794E-5,1.3403052935849706E-5,1.9940720924287195E-5,3.5280302661683064E-5,0.43026850213089873,1.1315095490230939E-4,2.1486787784180165E-4,3.205812329886532E-5,0.12215944908019985,7.878616684292736E-5,1.0107279976228354E-4,3.587757661194109E-5,6.169000819003939E-5,3.482038556577991E-4,1.4128418107930008E-4,0.05947561247000983,0.01699046491879432,1.8459783155861596E-4,0.06824449256821345,3.200180731644922E-5,1.4318689884567607E-4,0.16140328834807852,6.478143107008521E-5,5.313901256857019E-5,2.922306883690403E-5,0.004295664462162961,1.71206528142763E-5,1.1820046236259513E-5,2.648580112790103E-4,1.2529868380193525E-4,5.4702986746273604E-5,8.940743232531889E-4,2.6478143275918307E-5,6.202398686339569E-5,1.8435480588469593E-4,1.4836414385511407E-5,0.025915507430945266,2.0043643984588835E-4,1.0292930800975398E-4,1.7144641026326768E-4,1.4261350398446542E-4,4.2539321051635825E-5,9.081558265750978E-5,6.71709183267195E-5,3.6941829996678216E-5,6.0603593152832294E-5,3.253684191331265E-5,1.1646099484493445E-4,1.3402715988032726E-5,3.476029346445767E-5,4.6743599369295775E-5,1.022909300173229E-4,1.1462822925300872E-4,1.0361755280364178E-4,0.004275780900774552,2.586866795223336E-5,4.458780395940293E-4,1.017743278238198E-4,1.889631904571809E-5,7.87545544499184E-5,5.831591347934598E-5,1.3409849011827045E-5,2.6607396882397367E-5,1.8298576577006398E-5,9.888494433448347E-6,2.461991288097383E-5,1.6085960943890245E-5,2.8529113015278017E-4,1.7728271281117333E-4,1.7920107357123546E-4,8.49574805589155E-5,2.285845754104098E-5
