,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
0,0.04683758558370724,7.288711477861205E-4,0.01194972303920223,0.48927078145561437,0.0010353404660798536,0.3195562172975164,0.0013726455388335342,0.0010914275206099155,0.12774630449710703,4.111034535431131E-4
1,0.41481397388072294,0.24525402377121802,0.0025558324339855797,0.18479673325313237,0.001982128088471164,0.14438504567520974,0.0026278884745404487,0.0020895050623516336,7.078242006047287E-4,7.870451597633743E-4
2,0.6776544186306777,0.0012437519997234323,0.00227806904498084,0.0016959774329467201,0.001766713882134997,0.0019022436189457851,0.23781182971241605,0.0018624213147069222,0.07308306389211676,7.01510471350822E-4
3,0.06221867298444579,5.078521894275084E-4,9.301873302859515E-4,0.022880404409373216,0.451875321598478,0.18567588181207687,0.27460715766160526,7.604689218756556E-4,2.576104343607431E-4,2.864426580709492E-4
4,0.08790182393035254,4.8627341908563323E-4,0.00797237302786522,6.630813419350994E-4,6.907373818919472E-4,7.437258462493214E-4,0.29834757678317225,0.6026734721330514,2.466645006491888E-4,2.742716357473138E-4
5,0.0783741645936675,0.047833979632433896,0.6226949659479654,0.24557636149968184,3.570097679296994E-4,3.843970208265414E-4,4.733204982552096E-4,3.7634990480028266E-4,1.2748931568182833E-4,0.0038019618187577087
6,0.3561458845537549,2.931832355395521E-4,0.31649432802566013,3.9978400139573686E-4,4.1645833924460845E-4,0.2779784937311884,5.521369058804316E-4,0.04740564917861795,1.4871858825650074E-4,1.6536344046179981E-4
7,0.4615674251276469,2.3579677568970957E-4,4.3188781664227615E-4,3.2153195365335904E-4,0.0037689042108260636,3.6063693728611586E-4,0.10002895278708257,0.034692704068537424,0.39845916443013124,1.329958925041926E-4
8,0.12010542861775649,6.73719682283057E-5,0.8046690109686804,9.186826453651344E-5,0.007944925420549578,0.039349168762882504,1.2687816208929568E-4,0.027573173434101234,3.417475076477816E-5,3.7999650411159786E-5
9,0.28618969264192146,4.8627341908563323E-4,8.906634310234718E-4,0.05023504851982734,6.907373818919472E-4,7.437258462493214E-4,0.6595147662221015,7.281564015027752E-4,2.466645006491888E-4,2.742716357473138E-4
10,0.5628875945738927,0.4050351587379735,0.0010822717949386818,8.057299863561346E-4,8.393356683258087E-4,0.026719315453471917,0.0011127840536104617,8.848046391047261E-4,2.9972941805692706E-4,3.3327567426891594E-4
11,0.451601559552304,1.7779527145402144E-4,3.2565166072773076E-4,0.17890225630607287,0.010609643789566237,0.026164653959362277,0.2903333730976222,0.04169459742474669,9.018749561400584E-5,1.0028144252985526E-4
12,0.35844143952578106,0.0017077365320960134,0.0031279079202412826,0.002328665699028074,0.002425790542611389,0.002611879958177038,0.0032160923633823128,0.62431101943494,8.662574642099861E-4,9.632105595328373E-4
13,0.3888628763709635,8.779839374599757E-4,0.10389835102932117,0.0011972169248796664,0.0012471508877549592,0.0013428234430509585,0.5003183164439808,0.0013147122573144608,4.4536152092951596E-4,4.952071843445932E-4
14,0.21223438803770628,0.05213564311255188,4.08066005190896E-4,3.037970852908453E-4,3.1646796561611297E-4,0.0068298516738882,0.7271995023767613,3.336118488371902E-4,1.1301171003131604E-4,1.2566018412585913E-4
15,0.08067471202378289,2.3660928290137793E-4,4.333760132667937E-4,0.2966609591833896,3.360966694620991E-4,0.0072534684388829394,4.4559409109232764E-4,0.04514963122558059,1.200211821686129E-4,0.5686895318894728
16,0.08740834287911829,3.4469406821583857E-4,6.31345225547879E-4,0.06572817211882598,0.03562863079544925,0.055745621749172934,0.14622501336032584,0.607918915128189,1.7484770270411278E-4,1.9441697245085415E-4
17,0.3028651053238312,0.3103890155066807,0.07024252959143609,0.0010736634837568801,0.0011184442343663507,0.001204243329655076,0.0014828238043761055,0.0011790332336539537,3.9939996850654947E-4,0.31004574152373704
18,0.018831943389603395,3.7893353034832024E-4,6.94058579028432E-4,0.8338093916372635,5.382641624871093E-4,0.14406041455341734,7.136260250209456E-4,5.674233158497715E-4,1.9221583243920348E-4,2.137289745418634E-4
19,0.15382777901475475,2.9827744886462885E-4,0.1438944286290557,0.23497634956442198,4.236945225045924E-4,0.022175606532393144,0.004905612411065702,0.43917871250734386,1.51302652152885E-4,1.682367174427662E-4
20,0.7448634589417725,0.2314889333526939,5.192607753799979E-4,3.8657939661626854E-4,4.027029919629765E-4,4.335955043644207E-4,0.02117724248477844,4.2451844824004673E-4,1.438065102983243E-4,1.599015938930329E-4
21,0.2883000732080837,0.025473410237257552,0.001548717475615049,0.2720594561746806,0.025828939499268195,0.0012932171402045146,0.0015923801382164982,0.001266144432013396,0.3821607483505714,4.769133440892288E-4
22,0.3278651380865472,0.0011597272499075416,0.002124168442923192,0.10291762023017136,0.0016473591458405722,0.0017737328352796396,0.289303341151422,0.0017366008255299567,0.27081819384008465,6.54118192293914E-4
23,0.8371821514881626,0.02853698567513919,0.013657061982619866,0.05850511185361891,1.4596967116240928E-4,1.5716742724224006E-4,0.02713121145544846,1.5387722348403352E-4,0.0015486643479984807,0.03298179887512399
24,0.1712330349182199,2.58913336055505E-4,0.10605140277798263,3.5305364344075834E-4,0.7205549330814762,3.959923212031568E-4,4.8759816705679743E-4,3.877024646705088E-4,1.3133501903031246E-4,1.4603427086404638E-4
25,0.3306315448958331,2.823339213622687E-4,5.171257346693387E-4,3.8498990095472204E-4,4.0104720103304153E-4,4.318126929184775E-4,0.6666259133445568,4.2277295885900296E-4,1.4321522212771282E-4,1.5924412768559393E-4
26,0.3146457987101185,2.7553639553748113E-4,0.2653427922233576,3.7572081000952084E-4,3.9139151144098954E-4,4.21416287423092E-4,5.189035198739658E-4,0.4177332632619387,1.3976714487855122E-4,1.5541013542151998E-4
27,0.026247733190484544,0.09247259269529623,6.099134742663774E-4,4.540685413749635E-4,0.04896753314080884,0.09749834501918056,0.7328944533804539,4.986310037895304E-4,1.6891229316134702E-4,1.878172611837682E-4
28,0.11144993562330084,4.156321505434112E-4,7.612761518874389E-4,5.667550668344537E-4,0.841949728077638,0.04300629826123255,7.827386486240952E-4,6.223766284771036E-4,2.1083138177759378E-4,2.344280096844865E-4
29,0.21913906590810656,0.7556404832075083,0.02317254499668319,1.1970325894143828E-4,1.2469588639584393E-4,1.3426166885530688E-4,0.0014437517018069557,1.3145098310952602E-4,4.452929486253044E-5,4.951309373046116E-5
30,0.012266017927390398,2.468149664844398E-4,4.5206884902393197E-4,0.38493971940404365,0.3957370228734351,0.003971910679889624,0.20175245067700118,3.6958610275321033E-4,1.2519806362253473E-4,1.392104563557991E-4
31,0.8797663312142753,0.0014243467605893985,0.0026088482795114843,0.0019422360431883081,0.002023243536868176,0.002178452406186903,0.10639781635880506,0.0021328478402811253,7.22506657083395E-4,8.033709032108264E-4
32,0.10656738333705733,1.3700098657636522E-4,2.5093242601487517E-4,0.006172343139613047,0.8461493574464335,2.0953474049659293E-4,2.580069105644212E-4,0.04010867427291107,6.949440091923741E-5,7.727233941339161E-5
33,0.688645989520007,0.009084938681026968,0.015152910832429176,0.013117127817185862,0.010115656981122167,1.0520911061305962E-4,1.2954738449659302E-4,1.0300662236717693E-4,0.24146733775569137,0.022078275295060738
34,0.32806341048853993,0.5758895602606958,0.012051852888836893,1.236553806204161E-4,0.01465584873426538,0.021268928472167874,1.707789681749673E-4,0.04767881751548261,4.599947364573215E-5,5.114781757052928E-5
35,0.15333492589327294,0.236308463944352,0.06832201021498438,3.028145872324835E-4,3.154444891681613E-4,0.03914836538908719,4.1821360701350567E-4,0.0262050144213017,0.4755194936620602,1.252537915273296E-4
36,0.570463121162512,0.14249620536632773,4.363833881461481E-4,0.003794585016770451,0.08361137775595076,0.03159174663984681,4.4868625225242127E-4,0.08362971132392955,0.08339380283174189,1.343802625221343E-4
37,0.3124030498437773,0.4404778900018518,4.394327935214925E-4,3.271490399956052E-4,0.06323193302262875,3.669371783412343E-4,0.07731876945492322,0.10517782079076758,1.216985752500268E-4,1.3531929894287437E-4
38,0.0026750387496430276,4.452799557213612E-4,0.8697670589397792,0.07193902062177433,6.325073482368807E-4,6.81028818127546E-4,0.052716273107295195,6.667718972364467E-4,2.258703717213884E-4,2.511501904645181E-4
39,0.025608155392586485,7.288711477861207E-4,0.001335007943641849,9.938870598367774E-4,0.46808280467073676,0.0011147644307049527,0.011987360634393918,0.48936832191638757,3.697233503824398E-4,4.111034535431132E-4
40,0.6723782537820859,0.18895476154233637,0.0011841721443991051,8.815927849289127E-4,9.183625803427145E-4,0.1045583458563327,0.029463793537140737,9.681126420949395E-4,3.2795017793111437E-4,3.646549524072554E-4
41,0.19399998932026533,0.001797126134900176,0.6575904766438054,0.002450557160613375,0.002552765898010025,0.10743641064889477,0.0033844352040612526,0.02886300946098303,9.116007646527257E-4,0.0010136287638138795
42,0.036025411877306526,0.0017512914170664568,0.028712135825984288,0.4359637466065543,0.0024876590018614534,0.002678494526055013,0.0032981170377444128,0.002622421884855772,0.40895958812332117,0.07750113369925062
43,0.19909175710956664,0.0021319024474240225,0.0039048146040975245,0.0029070573883531623,0.003028306004781603,0.7794450336209162,0.00401490221224065,0.003192357125730255,0.0010814176386927388,0.0012024518481971941
44,0.14433348249336853,2.6490649591117034E-4,4.852054817067814E-4,3.61225902757335E-4,0.5752023658315442,4.051584974949711E-4,0.27826718888820395,3.9667675267978964E-4,1.3437507782252073E-4,1.4941457851071834E-4
45,0.07548334785125356,0.15635583766177077,0.1797385087503118,0.00207112030746068,0.0021575033533346773,0.0023230116818776566,0.15769737259929215,0.24558962429565429,7.704512615801905E-4,0.1778132222374641
46,0.2610381932481339,0.001854650659172451,2.1827077518170912E-4,0.6301424197428943,1.6927582130467684E-4,0.08695635532459889,0.019314725087043377,1.784459276911147E-4,6.0448930416554614E-5,6.721448356325736E-5
47,0.06270645839338572,1.6302152051508265E-4,2.9859190548734766E-4,0.007344653413861964,0.11418928952811461,0.7219815718917352,0.09289765929454968,2.4411197299038329E-4,8.269344030470858E-5,9.194863905528863E-5
48,0.031133380432840543,0.38144076250378023,4.654531290765488E-4,3.465206661525498E-4,3.609734772677304E-4,0.18913156429120853,4.785755502099367E-4,0.3963705331580013,1.2890476880513546E-4,1.4333202265735145E-4
49,0.2418532651228797,6.287595892359956E-4,0.001151642576085825,0.010014143027888694,8.931348814520452E-4,9.616498439730002E-4,0.7428823076074427,9.415182939041552E-4,3.1894128697989546E-4,3.546377701578561E-4
50,0.10336199421325702,2.58913336055505E-4,0.030639135328023884,3.5305364344075834E-4,0.8185908807664226,3.959923212031568E-4,0.045734958637032044,3.877024646705088E-4,1.3133501903031246E-4,1.4603427086404638E-4
51,0.35078188629070317,2.242459934487936E-4,0.023270946526779083,0.1701245231345706,0.006850025042284402,3.429707129773304E-4,0.02001678115192594,0.08524516173213191,0.3430169784828081,1.264809323705828E-4
52,0.6268526479291193,0.36179676536599636,8.262959625012297E-4,6.151610322894587E-4,6.408183943851007E-4,6.899774286875707E-4,8.49591548938196E-4,6.755331741191826E-4,2.2883827254993185E-4,0.006824370891413619
53,0.07789657298987147,2.7553639553748113E-4,0.6224729801742388,0.21304875408412977,3.9139151144098954E-4,4.21416287423092E-4,5.189035198739658E-4,0.08467926775718437,1.3976714487855122E-4,1.5541013542151998E-4
54,0.0770653045408148,8.252260854356891E-4,0.16976284596218869,0.013143230244709543,0.7342673921876106,0.0012621334924942547,0.0015541058363236937,0.0012357115014161512,4.18599849996804E-4,4.6545029900953925E-4
55,0.2036951057062304,0.0014859949971266274,0.002721763828080931,0.6945344806553434,0.002110813080735187,0.002272739663291439,0.002798497937159884,0.0022251612514487536,7.537780177716928E-4,0.0874016648628117
56,0.26257110349429297,6.345702012626278E-4,0.0011622853532578074,0.010106687620305917,9.013886884275793E-4,9.705368243776858E-4,0.2599539487580655,0.10260549954331498,3.218887475190927E-4,0.36077209076917577
57,0.3178889608169694,3.1906730919424223E-4,5.844069882921691E-4,0.48833325232909996,4.5322592013060064E-4,4.879941926235395E-4,6.008830502941144E-4,0.17240380115169754,0.018748445468963097,1.7996277273545145E-4
58,6.514669366968846E-4,1.0844148286264273E-4,1.9862254320486658E-4,1.478705624362548E-4,1.5403800212207677E-4,0.08228726028830836,2.0422226634710835E-4,0.9161319064702512,5.500745706040919E-5,6.116399071026263E-5
59,0.6726136372494813,2.1049737810194185E-4,0.012647632558293001,2.8703375193344873E-4,0.034019734756861264,3.219430355796623E-4,3.964188840035852E-4,0.2731465585674318,1.0677579448021489E-4,0.006249768023833621
60,0.19977873302426224,5.193760524614046E-4,0.05389782960326944,0.6890131756176302,0.01586534016062965,7.943543261419086E-4,9.781142024259644E-4,0.03859667860955077,2.634559685997944E-4,2.929424350284845E-4
61,0.155137665150718,1.4510740238454626E-4,0.727217541586744,1.978681279326051E-4,0.1100941778350387,0.004448396743095254,2.732733064545964E-4,2.1728698260009034E-4,7.360641882706292E-5,0.002195076446205052
62,0.08230711348601291,6.718215896340271E-4,0.0207982943802067,0.8618983703300962,0.0303059717096266,0.0010275105746447187,0.0012652070406466444,0.0010060002705466415,3.4078469113944934E-4,3.7892592744584414E-4
63,0.002591028378628354,0.0443987035470423,7.899658710056631E-4,5.881139963582503E-4,0.23301179845740036,0.7041381647179799,0.007093295459183022,6.458317316121294E-4,2.1877684691466614E-4,0.0065243209938754
64,0.08989088441646868,0.09428842199174978,0.3828578079487892,6.275294890933884E-4,6.537027193245684E-4,7.03850147495275E-4,0.2555432724371908,6.891154760615189E-4,2.334393056787467E-4,0.1745119760681478
65,0.11672065885460836,7.697231051017461E-4,0.001409832811789437,0.001049592697065429,0.8306075711578268,0.0011772450338656908,0.04628818542390096,0.001152600130639115,3.904456996951959E-4,4.3414508550709043E-4
66,0.05643924668525287,3.395801364868375E-4,6.219784952249743E-4,4.6305071130475236E-4,4.823638003090641E-4,0.23295233076033314,6.395138027358423E-4,0.7076981493980532,1.722536365537153E-4,1.915325737455936E-4
67,0.023011527181688654,2.919367550285321E-4,0.1790994313146022,3.9808430337091535E-4,0.017420851266764827,0.5659014365934845,0.05156828002477624,0.16199570586415038,1.480863050990174E-4,1.6466039103473585E-4
