((8.0, 18.0),55.34138275859455)
((33.0, 59.0),0.4695560851488878)
((18.0, 34.0),173.2715528756658)
((40.0, 50.0),68.29085295559238)
((0.0, 32.0),1.319650063757578)
((27.0, 5.0),56.20651770112854)
((35.0, 45.0),133.70811869621676)
((43.0, 56.0),1.2094322615202202)
((31.0, 47.0),121.8033086574469)
((15.0, 11.0),65.61042031469282)
((27.0, 12.0),125.58600600964468)
((35.0, 53.0),56.49852953834401)
((8.0, 26.0),80.23236061714243)
((18.0, 40.0),140.65734545444818)
((42.0, 24.0),166.71959151617642)
((11.0, 52.0),5.0687695598465865)
((24.0, 32.0),236.2544917276329)
((44.0, 9.0),52.526419187504025)
((22.0, 52.0),59.461086066606335)
((46.0, 34.0),130.5226836361601)
((17.0, 45.0),97.23699549128327)
((31.0, 18.0),187.04360747959726)
((12.0, 35.0),113.44783100963883)
((52.0, 29.0),77.37708978474977)
((34.0, 38.0),202.45114181511624)
((29.0, 50.0),92.11880701532127)
((32.0, 46.0),130.73306722701886)
((17.0, 32.0),169.62410321663577)
((31.0, 13.0),137.2604491670047)
((27.0, 13.0),135.45444903964326)
((15.0, 46.0),76.69892184240872)
((20.0, 44.0),123.04087688231355)
((36.0, 12.0),116.72338339345487)
((35.0, 56.0),27.1301459660161)
((9.0, 18.0),64.18212587550545)
((37.0, 57.0),12.915664283217687)
((15.0, 45.0),84.11027244177866)
((10.0, 21.0),86.16059379465551)
((8.0, 29.0),82.59989318435771)
((42.0, 28.0),176.77802367136994)
((39.0, 17.0),146.63117755228396)
((20.0, 30.0),202.30367111264917)
((47.0, 13.0),63.103706944925264)
((46.0, 47.0),59.09021958993755)
((51.0, 40.0),61.64376064477757)
((43.0, 13.0),90.45064877514378)
((30.0, 45.0),142.22853250047268)
((31.0, 22.0),226.65741499004895)
((21.0, 28.0),211.7571002186264)
((28.0, 11.0),116.92221591736619)
((27.0, 27.0),264.71265216309894)
((17.0, 29.0),172.59166691880984)
((19.0, 17.0),137.28128449188597)
((55.0, 36.0),38.46103208255336)
((13.0, 39.0),106.16003847027237)
((11.0, 38.0),93.0834175025409)
((34.0, 23.0),224.56244890321648)
((52.0, 39.0),56.872604249328056)
((18.0, 4.0),21.77313559766432)
((36.0, 8.0),78.70759156712147)
((25.0, 48.0),106.3620046326232)
((45.0, 11.0),62.291358910455905)
((14.0, 38.0),119.80242950920211)
((19.0, 7.0),53.16521727111862)
((56.0, 40.0),16.14290449213499)
((7.0, 16.0),36.949407638002434)
((35.0, 36.0),214.22111905058046)
((4.0, 40.0),20.96801109558939)
((29.0, 3.0),37.64579389441895)
((43.0, 19.0),132.54578880829527)
((10.0, 51.0),6.100012110167299)
((45.0, 53.0),17.484029162627728)
((9.0, 30.0),92.46678759593263)
((17.0, 48.0),73.11274359069692)
((45.0, 19.0),116.30085907093931)
((51.0, 38.0),69.9919506686673)
((41.0, 53.0),36.9290006220654)
((36.0, 6.0),59.45824489776285)
((52.0, 31.0),76.68194377734103)
((21.0, 32.0),208.31141005259082)
((21.0, 24.0),198.18241214256275)
((43.0, 16.0),112.71433124155737)
((32.0, 47.0),120.817714124547)
((35.0, 13.0),129.43304989007174)
((29.0, 46.0),132.08751615197087)
((43.0, 3.0),6.127646439884273)
((35.0, 0.0),3.0519861415683636)
((11.0, 14.0),58.55737094681022)
((30.0, 26.0),267.6442868330634)
((42.0, 21.0),152.3562525466252)
((16.0, 48.0),67.35091585217575)
((22.0, 33.0),213.8952653227291)
((14.0, 34.0),135.52758211156657)
((35.0, 19.0),185.00840588599246)
((27.0, 55.0),40.7990855139731)
((31.0, 24.0),246.24938271702177)
((29.0, 38.0),211.93964624998694)
((38.0, 21.0),183.42490361317203)
((20.0, 11.0),93.36111475413904)
((7.0, 36.0),62.733156624043254)
((40.0, 44.0),120.11351752572122)
((19.0, 6.0),44.12422364820383)
((19.0, 23.0),175.87360222866187)
((45.0, 14.0),84.43008286827997)
((33.0, 7.0),75.36999156282346)
((28.0, 6.0),67.09982864173494)
((33.0, 9.0),95.13752229154967)
((31.0, 1.0),17.46823734105707)
((34.0, 52.0),68.29816938640803)
((33.0, 21.0),211.52062801420266)
((48.0, 49.0),30.83094919396352)
((29.0, 20.0),207.4544481817535)
((32.0, 56.0),31.297069345774702)
((6.0, 32.0),60.99511294797175)
((55.0, 16.0),14.86373272463183)
((27.0, 2.0),26.37567562829652)
((58.0, 39.0),0.9610139777416649)
((45.0, 18.0),110.5524417235861)
((28.0, 37.0),220.32944022238598)
((21.0, 45.0),119.66209754497089)
((56.0, 35.0),31.113656977036186)
((15.0, 8.0),41.594342280367194)
((41.0, 21.0),160.54948764541416)
((30.0, 24.0),247.6846285286841)
((49.0, 37.0),92.28807404535897)
((56.0, 21.0),24.809326306744417)
((28.0, 9.0),97.00374155603708)
((17.0, 5.0),26.297690272413092)
((35.0, 9.0),91.0189092164457)
((40.0, 19.0),155.1406870529969)
((35.0, 23.0),218.49506222565873)
((19.0, 30.0),192.33226150816577)
((33.0, 2.0),25.80361876095491)
((3.0, 22.0),23.02225121032194)
((25.0, 42.0),163.74402397392493)
((32.0, 55.0),41.260231311478215)
((44.0, 46.0),79.82265392687194)
((26.0, 48.0),108.56357709146448)
((39.0, 32.0),203.32036762226602)
((51.0, 17.0),54.747548651533045)
((32.0, 28.0),274.28331691023857)
((5.0, 35.0),45.960443253078616)
((25.0, 10.0),101.99549074561571)
((12.0, 39.0),97.46185564262994)
((27.0, 15.0),155.13719447971934)
((30.0, 4.0),47.736333831863966)
((39.0, 36.0),185.2527147100534)
((46.0, 48.0),51.6202114937607)
((23.0, 22.0),201.20076595951517)
((36.0, 9.0),88.2800739864016)
((26.0, 31.0),258.61214772470527)
((21.0, 16.0),141.48550581202437)
((21.0, 55.0),27.838780364145066)
((50.0, 8.0),6.569325469037111)
((24.0, 58.0),6.58320958818102)
((39.0, 27.0),204.75313070344228)
((38.0, 2.0),15.491987256624213)
((57.0, 17.0),1.2322817151279253)
((12.0, 36.0),110.11395839560002)
((17.0, 10.0),69.37489391630805)
((8.0, 34.0),77.4291311753694)
((9.0, 41.0),61.515196073779386)
((23.0, 5.0),48.55151830457903)
((20.0, 35.0),186.77651354968935)
((42.0, 17.0),126.85645262569753)
((4.0, 28.0),42.32018639832237)
((45.0, 35.0),136.82730915698767)
((34.0, 49.0),97.71122822521583)
((28.0, 13.0),136.82074547612743)
((5.0, 20.0),35.97132584797244)
((28.0, 18.0),186.41102908792146)
((39.0, 31.0),205.7028405755818)
((31.0, 30.0),285.1975979861681)
((33.0, 10.0),105.00350820072441)
((20.0, 49.0),79.56970158238508)
((36.0, 47.0),111.54519205912983)
((11.0, 33.0),108.84695423161695)
((55.0, 27.0),46.41045295851342)
((45.0, 43.0),94.41472969498403)
((23.0, 27.0),229.03329053080768)
((38.0, 5.0),44.05117613334529)
((29.0, 31.0),280.77380395606315)
((29.0, 23.0),237.3129177191768)
((43.0, 9.0),58.15099248903344)
((54.0, 21.0),43.8253616075373)
((48.0, 25.0),112.56454731425254)
((8.0, 11.0),16.32261334004962)
((43.0, 6.0),32.55663906071515)
((35.0, 11.0),110.30790636549068)
((44.0, 20.0),130.152595977639)
((4.0, 37.0),31.124825042526147)
((23.0, 34.0),217.40912192534643)
((29.0, 22.0),227.37305428628403)
((11.0, 32.0),110.56798088667826)
((51.0, 34.0),82.09241731301276)
((38.0, 41.0),156.1608748594764)
((55.0, 37.0),35.694062154285255)
((18.0, 43.0),119.0163745496239)
((36.0, 38.0),192.20277709786114)
((40.0, 42.0),136.14289000897853)
((32.0, 49.0),100.96159753979168)
((31.0, 35.0),240.8891185036347)
((5.0, 45.0),6.595728040696756)
((34.0, 35.0),228.23100523460278)
((42.0, 48.0),75.75995836174474)
((20.0, 26.0),197.4106023346134)
((39.0, 40.0),157.91929178762166)
((46.0, 35.0),127.43824930457876)
((18.0, 8.0),57.450672563549894)
((16.0, 37.0),142.13730997526594)
((35.0, 52.0),66.25233888697608)
((50.0, 21.0),81.33010657378708)
((7.0, 26.0),70.33593107803239)
((31.0, 7.0),77.39232008251119)
((31.0, 0.0),7.477864307691036)
((42.0, 14.0),104.51676063197034)
((16.0, 34.0),154.55022248794495)
((37.0, 24.0),210.54323136275406)
((29.0, 6.0),67.63235899801228)
((38.0, 26.0),211.31664021082383)
((19.0, 2.0),7.335644878103054)
((21.0, 49.0),83.80160216459007)
((31.0, 45.0),141.74682713110036)
((52.0, 26.0),75.06452251997146)
((7.0, 29.0),72.60040528326957)
((25.0, 37.0),208.94668706235842)
((47.0, 22.0),112.87750794238366)
((7.0, 32.0),70.92453906873352)
((12.0, 18.0),90.07915288148669)
((30.0, 11.0),117.73114210911857)
((54.0, 43.0),21.010071397798846)
((42.0, 37.0),154.81519080513172)
((26.0, 17.0),172.1602732346219)
((10.0, 34.0),96.91811212816202)
((20.0, 33.0),195.55114265055664)
((40.0, 48.0),86.0394084377041)
((16.0, 18.0),122.58611914669153)
((42.0, 54.0),23.569939187134814)
((17.0, 37.0),150.75905498836892)
((37.0, 26.0),220.54870965568244)
((43.0, 24.0),157.46615120704033)
((27.0, 9.0),95.90382126034609)
((19.0, 29.0),192.58796682509754)
((14.0, 49.0),47.26272165791961)
((56.0, 18.0),14.404279156341495)
((35.0, 32.0),240.5186730795614)
((51.0, 36.0),76.85496045207394)
((48.0, 46.0),52.034303202471754)
((20.0, 1.0),1.4205993644980452)
((15.0, 35.0),141.70153489889253)
((33.0, 39.0),196.95367057369396)
((26.0, 18.0),181.6868866920231)
((35.0, 3.0),32.524554289545584)
((14.0, 6.0),19.44473076943062)
((8.0, 17.0),50.595024209024864)
((7.0, 22.0),61.40914437247243)
((5.0, 17.0),24.05408201798199)
((39.0, 28.0),206.58178361810158)
((13.0, 50.0),33.20626293178762)
((13.0, 11.0),52.54492623343502)
((29.0, 8.0),87.62129422376648)
((37.0, 39.0),178.2319045368924)
((36.0, 53.0),54.14395089177049)
((34.0, 12.0),122.55745532002851)
((24.0, 20.0),191.3559696497473)
((20.0, 2.0),10.855303481050775)
((14.0, 18.0),106.6836179026902)
((31.0, 14.0),147.22841086607528)
((58.0, 38.0),4.0788650331971255)
((12.0, 42.0),81.39832790377423)
((26.0, 45.0),137.8799429667115)
((12.0, 34.0),116.29721092528666)
((32.0, 48.0),110.89344640459387)
((28.0, 14.0),146.76010262289253)
((5.0, 38.0),37.50983348759284)
((45.0, 24.0),138.69172499845786)
((10.0, 10.0),24.45994085563857)
((31.0, 58.0),11.973910455303951)
((30.0, 19.0),197.71650726396012)
((9.0, 13.0),36.68443921655957)
((33.0, 44.0),148.69391547550694)
((1.0, 36.0),4.733729713544399)
((55.0, 23.0),39.831458081520275)
((34.0, 57.0),19.000491965576742)
((27.0, 51.0),80.53445394396405)
((42.0, 30.0),177.14378512792786)
((48.0, 18.0),85.64732417053077)
((39.0, 9.0),77.55445751923492)
((18.0, 17.0),130.51504606458093)
((30.0, 33.0),262.15992253181)
((21.0, 39.0),168.88258386163304)
((46.0, 33.0),133.0641928143952)
((13.0, 9.0),37.466155609497065)
((30.0, 43.0),162.22539466724967)
((36.0, 4.0),40.09551395694352)
((23.0, 58.0),4.4645839675828825)
((23.0, 10.0),96.28126214599033)
((21.0, 17.0),149.7274412647159)
((6.0, 23.0),54.58532508397969)
((26.0, 23.0),227.384726217383)
((54.0, 25.0),53.73706425808283)
((37.0, 42.0),153.05626860511728)
((20.0, 43.0),131.30046172736314)
((29.0, 18.0),187.50695541952624)
((5.0, 33.0),49.74792246653976)
((34.0, 56.0),28.880604761650694)
((45.0, 49.0),50.20951656745531)
((24.0, 11.0),108.92788806283167)
((28.0, 58.0),11.725242242663576)
((21.0, 3.0),23.573005420356417)
((41.0, 32.0),184.01977388825006)
((40.0, 33.0),190.66483125730832)
((31.0, 31.0),278.22597541659457)
((36.0, 57.0),15.280515159522743)
((50.0, 30.0),97.24030069649402)
((34.0, 6.0),63.87318149895428)
((12.0, 40.0),92.45073606272047)
((10.0, 18.0),72.92666267763761)
((19.0, 22.0),170.56907022466075)
((27.0, 50.0),90.45256178016783)
((10.0, 41.0),70.15824472074854)
((56.0, 39.0),19.786057397242338)
((40.0, 5.0),36.91396469792874)
((23.0, 43.0),146.64998691959906)
((49.0, 11.0),34.83152315345741)
((16.0, 9.0),55.499055730217925)
((24.0, 48.0),103.67516080796904)
((13.0, 38.0),111.0054666275592)
((43.0, 28.0),166.823852674539)
((32.0, 33.0),255.9962161281843)
((24.0, 50.0),84.46940689049242)
((20.0, 28.0),201.84411074364348)
((33.0, 23.0),229.72487389295986)
((38.0, 35.0),199.20460489628846)
((28.0, 53.0),61.615120542109985)
((7.0, 35.0),65.39275815863839)
((47.0, 46.0),59.303601975093336)
((39.0, 2.0),12.4290694779733)
((8.0, 13.0),28.738403409958728)
((38.0, 54.0),38.83978967590284)
((5.0, 29.0),52.601305288216196)
((47.0, 28.0),126.95431446889351)
((28.0, 1.0),17.214737631518382)
((27.0, 24.0),241.00673094476372)
((31.0, 21.0),216.78859612551744)
((23.0, 46.0),119.22052761638537)
((28.0, 2.0),27.195121645541995)
((25.0, 38.0),200.2718553361202)
((45.0, 10.0),54.540428975649746)
((35.0, 22.0),210.62406453401678)
((38.0, 15.0),135.50145638784417)
((17.0, 25.0),165.78787247864335)
((11.0, 16.0),70.6432098095295)
((33.0, 20.0),202.15521359918327)
((29.0, 30.0),289.29254590762844)
((34.0, 5.0),54.03073896471099)
((47.0, 51.0),22.133591040474023)
((14.0, 45.0),77.16341481021655)
((32.0, 21.0),214.69836753683038)
((6.0, 27.0),61.57107803612725)
((41.0, 11.0),85.76537398412924)
((11.0, 10.0),31.532953680721505)
((21.0, 33.0),204.80654136063868)
((29.0, 19.0),197.48325931749437)
((40.0, 31.0),195.86458315427183)
((19.0, 43.0),125.33659957712537)
((15.0, 22.0),135.85542190486126)
((7.0, 48.0),5.117787142481944)
((29.0, 9.0),97.6149419834369)
((30.0, 39.0),202.21526852377968)
((35.0, 2.0),22.712933917164833)
((33.0, 6.0),65.4714438510603)
((45.0, 42.0),100.97661864693677)
((3.0, 28.0),32.33107096325899)
((12.0, 9.0),30.979947430795818)
((20.0, 8.0),66.47347522794519)
((26.0, 44.0),147.59292716118105)
((11.0, 31.0),111.77276279940185)
((14.0, 41.0),103.43918108044772)
((27.0, 43.0),159.55374844362404)
((54.0, 22.0),46.858848867497116)
((20.0, 5.0),38.906823818441794)
((15.0, 39.0),123.14301761568717)
((44.0, 14.0),91.38993694920366)
((18.0, 44.0),111.29369453475682)
((6.0, 15.0),23.253931672555233)
((3.0, 27.0),31.687386560944084)
((22.0, 51.0),68.90700556902007)
((36.0, 32.0),231.51453425481054)
((53.0, 47.0),7.249017661664396)
((51.0, 28.0),87.03584258047485)
((40.0, 10.0),82.07972288733447)
((56.0, 37.0),26.12072085201067)
((45.0, 28.0),146.8975906502718)
((6.0, 11.0),0.7202008655108827)
((11.0, 22.0),99.16544258132916)
((42.0, 11.0),80.34411970020145)
((42.0, 32.0),174.28745641324383)
((3.0, 36.0),24.161946241797345)
((16.0, 12.0),79.66910595117618)
((12.0, 29.0),122.59726747332675)
((1.0, 30.0),12.507064222794604)
((20.0, 36.0),181.36377060466174)
((13.0, 13.0),66.88198779335946)
((39.0, 19.0),162.04352214789495)
((50.0, 49.0),16.880874111158803)
((40.0, 24.0),184.8513753734938)
((47.0, 27.0),125.96031418164725)
((20.0, 40.0),154.76039421059448)
((57.0, 20.0),12.202952390599329)
((23.0, 29.0),232.57398176338717)
((14.0, 28.0),142.13552014785094)
((25.0, 0.0),3.9327521098068985)
((29.0, 21.0),217.41866916473555)
((3.0, 34.0),28.381447948131147)
((7.0, 14.0),26.347629172268086)
((17.0, 28.0),172.02388387926501)
((35.0, 49.0),95.37112141178575)
((18.0, 54.0),25.846684984226123)
((53.0, 26.0),65.16346154125029)
((56.0, 20.0),21.65684875217746)
((50.0, 47.0),30.469954621563176)
((8.0, 25.0),78.54386827469853)
((26.0, 33.0),246.86857428676586)
((16.0, 49.0),59.20840256354239)
((21.0, 8.0),70.4637968898314)
((10.0, 26.0),99.99430795061713)
((29.0, 13.0),137.58171324297805)
((23.0, 52.0),62.48957942360512)
((29.0, 2.0),27.64961461361935)
((20.0, 23.0),184.4162927147261)
((26.0, 38.0),204.61691133005195)
((21.0, 26.0),206.8505755279924)
((14.0, 51.0),31.325241330486158)
((14.0, 24.0),134.16512479496063)
((54.0, 20.0),40.4418209450348)
((24.0, 9.0),89.76546934965586)
((40.0, 23.0),179.98246498033558)
((23.0, 8.0),77.30889090385443)
((23.0, 56.0),23.90003975535496)
((3.0, 24.0),27.554285394397695)
((36.0, 39.0),183.91710588293785)
((4.0, 29.0),42.60170284367657)
((40.0, 4.0),27.678012401159506)
((41.0, 34.0),177.68316987719172)
((38.0, 8.0),72.23961810213176)
((25.0, 33.0),239.41355240483648)
((41.0, 28.0),186.72412134874412)
((13.0, 45.0),69.99149378137297)
((53.0, 17.0),37.22019403182635)
((43.0, 33.0),162.12008332483248)
((55.0, 44.0),7.352416601878673)
((29.0, 53.0),62.13537143940005)
((45.0, 7.0),30.397681975990594)
((10.0, 23.0),93.02829727565744)
((3.0, 18.0),10.005715297905553)
((38.0, 11.0),99.90056800230107)
((38.0, 19.0),168.54750281855075)
((9.0, 28.0),92.25005374635484)
((47.0, 21.0),108.79375012130737)
((45.0, 22.0),131.14987266331767)
((27.0, 41.0),179.10684265072098)
((19.0, 3.0),16.614358514593306)
((24.0, 0.0),2.168530025529982)
((29.0, 4.0),47.641670431766094)
((13.0, 24.0),124.64614327551402)
((16.0, 10.0),63.70419218700739)
((38.0, 38.0),179.48152507747096)
((28.0, 57.0),21.70638002485333)
((58.0, 34.0),13.382955923200264)
((51.0, 31.0),86.64882594898327)
((31.0, 32.0),269.5187731917104)
((36.0, 7.0),69.09886750203174)
((12.0, 45.0),62.61490744613983)
((47.0, 30.0),127.21457421619758)
((22.0, 28.0),221.64797304507704)
((37.0, 54.0),41.828691194379175)
((37.0, 12.0),113.07073808292625)
((5.0, 37.0),40.68148836897201)
((25.0, 5.0),53.1583493833115)
((16.0, 15.0),102.23576158492915)
((36.0, 43.0),148.68831350053736)
((32.0, 54.0),51.22043721436821)
((8.0, 23.0),73.87431769837647)
((27.0, 33.0),253.36118392968854)
((42.0, 43.0),115.58576229578094)
((6.0, 13.0),12.461494313649446)
((38.0, 6.0),53.49483275212368)
((44.0, 25.0),151.2615521829229)
((33.0, 45.0),138.9145312099422)
((48.0, 19.0),90.71056721269187)
((10.0, 29.0),102.59871333830795)
((20.0, 29.0),202.58554708419405)
((25.0, 58.0),8.374137529449008)
((14.0, 13.0),73.9552292547009)
((42.0, 52.0),41.34272784503999)
((44.0, 11.0),68.58442731199293)
((39.0, 33.0),199.9902586850989)
((24.0, 14.0),137.2930761040922)
((53.0, 43.0),29.66104702551302)
((4.0, 20.0),26.579243640212766)
((31.0, 46.0),131.77674428232734)
((58.0, 22.0),8.299185017994226)
((44.0, 12.0),76.37494701242008)
((6.0, 35.0),55.68805359071831)
((42.0, 7.0),46.17187392733477)
((48.0, 24.0),110.06039938356345)
((37.0, 11.0),103.81755450682569)
((26.0, 2.0),25.19454131740435)
((57.0, 18.0),5.182859164653841)
((30.0, 12.0),127.73005602245647)
((23.0, 42.0),155.56582997580009)
((44.0, 4.0),10.227351197079457)
((27.0, 8.0),85.99006299952073)
((50.0, 51.0),2.5669259708651637)
((19.0, 42.0),133.10989721945225)
((27.0, 48.0),110.26298520811739)
((30.0, 37.0),222.20630084950827)
((44.0, 44.0),94.65134614162501)
((52.0, 23.0),68.84858229803245)
((42.0, 31.0),176.1103451700974)
((29.0, 24.0),247.2300528135346)
((43.0, 50.0),53.53332654818178)
((10.0, 7.0),2.7503859216311)
((47.0, 5.0),2.5443271110825805)
((43.0, 22.0),148.98376256383887)
((9.0, 8.0),3.2507803804709923)
((35.0, 16.0),157.66913337809785)
((46.0, 6.0),16.48166971276993)
((4.0, 39.0),24.67500333102432)
((22.0, 12.0),111.16386079706409)
((44.0, 18.0),118.51130456478612)
((24.0, 6.0),60.764620605079536)
((2.0, 33.0),20.05463030895701)
((40.0, 14.0),116.39925016062836)
((19.0, 41.0),140.6346669914622)
((44.0, 26.0),153.78740512454812)
((31.0, 20.0),206.89177966697784)
((41.0, 7.0),50.84846615073506)
((47.0, 6.0),10.630211710036477)
((26.0, 13.0),133.49772501635923)
((42.0, 9.0),63.48633936298704)
((33.0, 35.0),233.67837574730103)
((13.0, 10.0),45.090179687724756)
((36.0, 14.0),135.378275197039)
((35.0, 24.0),225.851150226191)
((7.0, 13.0),20.660380507062932)
((41.0, 40.0),144.14304898924195)
((12.0, 49.0),34.34671029418183)
((45.0, 26.0),144.01809827312516)
((34.0, 19.0),189.2261946543262)
((1.0, 25.0),9.522457122933332)
((11.0, 8.0),16.86653169037342)
((31.0, 9.0),97.35703012291185)
((48.0, 43.0),71.25998237137264)
((43.0, 17.0),119.63670339152497)
((21.0, 52.0),56.05996976687667)
((8.0, 24.0),76.42043644922637)
((27.0, 57.0),20.903048829350475)
((31.0, 51.0),81.88523899068241)
((43.0, 12.0),82.61570075652081)
((18.0, 53.0),34.84901830662874)
((15.0, 10.0),57.75327035463345)
((57.0, 24.0),22.42635431762217)
((14.0, 5.0),11.112025082632364)
((16.0, 43.0),105.44766475592442)
((31.0, 52.0),71.90123627838013)
((36.0, 34.0),221.25831408526471)
((31.0, 2.0),27.45790425633526)
((13.0, 47.0),55.84040666956483)
((11.0, 29.0),112.5980289809871)
((21.0, 14.0),124.45271068652055)
((14.0, 36.0),128.6489850382357)
((51.0, 37.0),73.61823015970316)
((27.0, 28.0),269.99676753177926)
((26.0, 14.0),143.22626299055196)
((37.0, 56.0),22.578986425385352)
((23.0, 14.0),133.50281588702674)
((41.0, 57.0),0.2895749587214169)
((17.0, 13.0),93.71638291019543)
((49.0, 20.0),86.43667336424016)
((49.0, 25.0),102.80902736273525)
((34.0, 45.0),136.59633106496014)
((34.0, 50.0),87.92514475466365)
((15.0, 44.0),91.30554050482466)
((20.0, 47.0),97.31916129510549)
((37.0, 37.0),193.61637818558165)
((51.0, 27.0),86.22737475479082)
((29.0, 57.0),22.151894580886555)
((30.0, 0.0),7.738183979038773)
((28.0, 7.0),77.07066846220329)
((28.0, 26.0),263.36080456256957)
((17.0, 21.0),148.36587782068872)
((22.0, 8.0),74.0816534578212)
((17.0, 49.0),64.77069875944349)
((31.0, 57.0),21.963974965060302)
((18.0, 28.0),181.97408308567447)
((58.0, 35.0),11.548397479747372)
((8.0, 39.0),61.645690504137995)
((36.0, 37.0),200.17393013729446)
((25.0, 54.0),47.75873553882164)
((47.0, 16.0),82.549212954345)
((37.0, 15.0),140.28919859821346)
((39.0, 24.0),193.66573935341162)
((29.0, 16.0),167.54362606267244)
((23.0, 30.0),232.16737527985742)
((13.0, 22.0),117.68439182068846)
((9.0, 37.0),78.51633572877368)
((12.0, 31.0),121.7257068719955)
((14.0, 25.0),137.03925971127086)
((22.0, 54.0),40.44468181403822)
((6.0, 16.0),28.258609380391988)
((9.0, 49.0),13.442888705994456)
((7.0, 40.0),48.374200189429324)
((20.0, 45.0),114.60979449884587)
((29.0, 17.0),177.52678644779178)
((2.0, 40.0),2.4191046123554116)
((21.0, 7.0),61.18653409605873)
((35.0, 7.0),71.60756969040136)
((1.0, 31.0),12.06392174134205)
((12.0, 16.0),78.73823653284572)
((38.0, 58.0),0.6262476080355128)
((20.0, 19.0),158.7923329805025)
((30.0, 3.0),37.736849276515514)
((36.0, 48.0),102.08534243970227)
((32.0, 20.0),205.01909950046786)
((17.0, 22.0),153.54897047043352)
((24.0, 21.0),199.70781500073758)
((37.0, 10.0),94.49439209962503)
((40.0, 21.0),168.49253013673683)
((42.0, 36.0),159.91562621130558)
((38.0, 52.0),57.73018889228613)
((47.0, 15.0),76.32647061935302)
((39.0, 37.0),179.07880035910975)
((17.0, 35.0),160.13268578540092)
((23.0, 6.0),58.170853724965355)
((52.0, 42.0),43.33694911802592)
((37.0, 28.0),226.3623627501782)
((22.0, 7.0),64.6617280101421)
((10.0, 13.0),44.48617392239392)
((23.0, 15.0),142.59507835290233)
((10.0, 36.0),91.30824821294667)
((37.0, 7.0),66.1890426969606)
((26.0, 25.0),243.582165329714)
((46.0, 31.0),136.42258823923726)
((42.0, 4.0),19.529455268433082)
((35.0, 29.0),247.34036528158268)
((13.0, 36.0),119.42054501603084)
((7.0, 42.0),39.182943018159406)
((33.0, 5.0),55.56463715712756)
((8.0, 20.0),63.847860325518475)
((4.0, 18.0),19.19950867920683)
((55.0, 41.0),21.29295497741463)
((33.0, 33.0),250.11449347599154)
((58.0, 23.0),10.613817706605033)
((33.0, 0.0),5.93595697156637)
((55.0, 32.0),45.86884572212604)
((30.0, 46.0),132.22982089139305)
((25.0, 55.0),37.93006174275963)
((38.0, 29.0),217.35782295319527)
((24.0, 18.0),173.93045074885322)
((45.0, 17.0),104.46130742046066)
((39.0, 57.0),7.217013222788111)
((18.0, 39.0),147.2417448500952)
((32.0, 35.0),237.98123608619107)
((9.0, 15.0),48.51425759487476)
((31.0, 5.0),57.42179595873033)
((32.0, 15.0),155.96394113346554)
((17.0, 31.0),171.38088236624077)
((49.0, 8.0),13.382955863444082)
((13.0, 18.0),98.45845882033736)
((25.0, 8.0),82.5240436215758)
((45.0, 51.0),34.095356009294804)
((14.0, 8.0),35.76288456123997)
((24.0, 49.0),94.09118638349533)
((16.0, 47.0),75.3433746500189)
((33.0, 27.0),260.5211257242687)
((28.0, 21.0),215.93190000717289)
((34.0, 33.0),243.0720233340731)
((18.0, 56.0),7.64741455479232)
((22.0, 31.0),220.60207023175025)
((33.0, 41.0),177.8175950040511)
((33.0, 28.0),265.16354559863123)
((7.0, 43.0),34.14189075025689)
((42.0, 56.0),5.511337054609804)
((43.0, 8.0),49.728256902901826)
((55.0, 45.0),2.1785684173483943)
((8.0, 15.0),40.206143515791375)
((17.0, 14.0),101.48569895135324)
((30.0, 17.0),177.72196107262664)
((59.0, 27.0),6.543731651232179)
((22.0, 56.0),21.290550427555175)
((57.0, 34.0),23.238190515377042)
((22.0, 40.0),167.3387599104367)
((2.0, 31.0),22.044219471701894)
((36.0, 41.0),166.6387148046617)
((26.0, 5.0),54.88159749767718)
((29.0, 41.0),182.0185733849756)
((16.0, 50.0),50.93055097587598)
((27.0, 53.0),60.677790441352215)
((17.0, 7.0),43.830235131904765)
((22.0, 46.0),115.2596771974817)
((12.0, 8.0),23.383312789778117)
((49.0, 44.0),57.246578866447635)
((25.0, 11.0),111.68966378276203)
((12.0, 7.0),15.637916377766565)
((46.0, 42.0),93.20895306777359)
((45.0, 30.0),147.19181359936556)
((48.0, 48.0),38.0897465339644)
((39.0, 56.0),16.685898153647543)
((25.0, 52.0),67.3722686036447)
((10.0, 39.0),79.73371027892622)
((17.0, 4.0),17.40849745783887)
((36.0, 13.0),126.08819696201704)
((17.0, 44.0),104.91581571992505)
((11.0, 45.0),55.05214554790374)
((32.0, 13.0),136.18183198605692)
((31.0, 54.0),51.92936470897916)
((44.0, 51.0),39.70584153749385)
((22.0, 17.0),155.31388223133212)
((19.0, 46.0),100.82094846389995)
((41.0, 20.0),154.42717164670856)
((21.0, 42.0),145.22025992288062)
((42.0, 26.0),173.21805582822856)
((39.0, 39.0),165.34514266113035)
((19.0, 4.0),25.842346739553683)
((34.0, 14.0),141.89923863288016)
((56.0, 15.0),1.3364356995149507)
((30.0, 23.0),237.6950960918635)
((11.0, 21.0),95.35513098938014)
((57.0, 35.0),21.338742860830422)
((0.0, 33.0),0.2251703708000008)
((40.0, 16.0),132.61054566090843)
((25.0, 30.0),251.98201890268038)
((32.0, 44.0),150.5299346089204)
((41.0, 19.0),147.89328971541985)
